,Epoch,Batch,Loss
936,468,0,-24.502384185791016
937,468,1,-24.903728485107422
938,469,0,-23.917102813720703
939,469,1,-27.779220581054688
940,470,0,-23.9227294921875
941,470,1,-25.989139556884766
942,471,0,-24.800025939941406
943,471,1,-19.85289764404297
944,472,0,-24.406442642211914
945,472,1,-21.002098083496094
946,473,0,-24.06869888305664
947,473,1,-21.567869186401367
948,474,0,-24.119831085205078
949,474,1,-22.774627685546875
950,475,0,-24.500152587890625
951,475,1,-22.021907806396484
952,476,0,-23.8082275390625
953,476,1,-25.931522369384766
954,477,0,-23.64256477355957
955,477,1,-25.922666549682617
956,478,0,-24.62765121459961
957,478,1,-22.072921752929688
958,479,0,-24.220829010009766
959,479,1,-24.994720458984375
960,480,0,-24.024330139160156
961,480,1,-27.24764633178711
962,481,0,-24.48780059814453
963,481,1,-24.598838806152344
964,482,0,-24.953039169311523
965,482,1,-22.978256225585938
966,483,0,-24.505022048950195
967,483,1,-25.608755111694336
968,484,0,-24.297958374023438
969,484,1,-28.256183624267578
970,485,0,-23.99891471862793
971,485,1,-29.631507873535156
972,486,0,-24.196781158447266
973,486,1,-28.531620025634766
974,487,0,-25.70423126220703
975,487,1,-22.72167205810547
976,488,0,-24.204587936401367
977,488,1,-29.200443267822266
978,489,0,-25.190059661865234
979,489,1,-26.58690643310547
980,490,0,-24.80560302734375
981,490,1,-28.083221435546875
982,491,0,-25.117862701416016
983,491,1,-26.465118408203125
984,492,0,-25.02346420288086
985,492,1,-25.234085083007812
986,493,0,-25.618824005126953
987,493,1,-24.80945587158203
988,494,0,-24.860673904418945
989,494,1,-25.75732421875
990,495,0,-25.76512908935547
991,495,1,-23.247730255126953
992,496,0,-25.408958435058594
993,496,1,-25.229310989379883
994,497,0,-24.597476959228516
995,497,1,-27.58389663696289
996,498,0,-25.201810836791992
997,498,1,-24.204187393188477
998,499,0,-24.924793243408203
999,499,1,-26.802295684814453
1000,500,0,-25.5455265045166
1001,500,1,-26.815723419189453
1002,501,0,-24.766525268554688
1003,501,1,-30.324007034301758
1004,502,0,-25.51947021484375
1005,502,1,-25.20281410217285
1006,503,0,-26.029651641845703
1007,503,1,-23.869260787963867
1008,504,0,-25.255718231201172
1009,504,1,-24.943035125732422
1010,505,0,-25.478107452392578
1011,505,1,-22.845083236694336
1012,506,0,-26.204618453979492
1013,506,1,-24.178070068359375
1014,507,0,-24.790668487548828
1015,507,1,-30.245826721191406
1016,508,0,-25.25674819946289
1017,508,1,-27.31562614440918
1018,509,0,-25.15134048461914
1019,509,1,-23.469524383544922
1020,510,0,-26.340789794921875
1021,510,1,-21.554567337036133
1022,511,0,-25.949932098388672
1023,511,1,-24.401260375976562
1024,512,0,-25.81147575378418
1025,512,1,-24.478809356689453
1026,513,0,-25.614944458007812
1027,513,1,-30.2896728515625
1028,514,0,-26.128894805908203
1029,514,1,-26.48732566833496
1030,515,0,-26.848369598388672
1031,515,1,-22.339916229248047
1032,516,0,-25.66344451904297
1033,516,1,-27.064838409423828
1034,517,0,-26.060951232910156
1035,517,1,-26.514667510986328
1036,518,0,-25.549579620361328
1037,518,1,-27.30672836303711
1038,519,0,-26.106216430664062
1039,519,1,-27.852031707763672
1040,520,0,-25.701427459716797
1041,520,1,-28.698394775390625
1042,521,0,-25.841697692871094
1043,521,1,-27.56658935546875
1044,522,0,-26.061744689941406
1045,522,1,-28.189807891845703
1046,523,0,-26.44965171813965
1047,523,1,-25.757455825805664
1048,524,0,-26.509124755859375
1049,524,1,-23.495929718017578
1050,525,0,-26.438785552978516
1051,525,1,-25.19684600830078
1052,526,0,-26.833816528320312
1053,526,1,-24.312175750732422
1054,527,0,-27.161611557006836
1055,527,1,-24.73242950439453
1056,528,0,-26.992280960083008
1057,528,1,-23.890960693359375
1058,529,0,-26.05440902709961
1059,529,1,-29.15522003173828
1060,530,0,-26.19768524169922
1061,530,1,-27.665807723999023
1062,531,0,-27.05869483947754
1063,531,1,-23.668628692626953
1064,532,0,-26.482471466064453
1065,532,1,-27.055557250976562
1066,533,0,-27.145587921142578
1067,533,1,-23.095260620117188
1068,534,0,-26.95077133178711
1069,534,1,-24.283935546875
1070,535,0,-26.970510482788086
1071,535,1,-24.769683837890625
1072,536,0,-26.33731460571289
1073,536,1,-26.24352264404297
1074,537,0,-26.1697940826416
1075,537,1,-31.4918212890625
1076,538,0,-26.916357040405273
1077,538,1,-27.262603759765625
1078,539,0,-26.39303970336914
1079,539,1,-27.28959846496582
1080,540,0,-26.473308563232422
1081,540,1,-29.54696273803711
1082,541,0,-27.415306091308594
1083,541,1,-25.370624542236328
1084,542,0,-27.407506942749023
1085,542,1,-25.958045959472656
1086,543,0,-27.097118377685547
1087,543,1,-25.769214630126953
1088,544,0,-27.21896743774414
1089,544,1,-27.386898040771484
1090,545,0,-27.34658432006836
1091,545,1,-26.471393585205078
1092,546,0,-27.581050872802734
1093,546,1,-26.44153594970703
1094,547,0,-26.33596420288086
1095,547,1,-29.071874618530273
1096,548,0,-27.610023498535156
1097,548,1,-24.027437210083008
1098,549,0,-27.315074920654297
1099,549,1,-26.435771942138672
1100,550,0,-28.02355194091797
1101,550,1,-24.312332153320312
1102,551,0,-27.403879165649414
1103,551,1,-27.643640518188477
1104,552,0,-27.33603858947754
1105,552,1,-28.568222045898438
1106,553,0,-27.131898880004883
1107,553,1,-27.999385833740234
1108,554,0,-27.648822784423828
1109,554,1,-27.104854583740234
1110,555,0,-27.71280288696289
1111,555,1,-28.450599670410156
1112,556,0,-27.877424240112305
1113,556,1,-28.034168243408203
1114,557,0,-27.435203552246094
1115,557,1,-30.97146224975586
1116,558,0,-28.640460968017578
1117,558,1,-23.11447525024414
1118,559,0,-27.978588104248047
1119,559,1,-26.772998809814453
1120,560,0,-27.62567901611328
1121,560,1,-30.956478118896484
1122,561,0,-28.00302505493164
1123,561,1,-27.196914672851562
1124,562,0,-26.979991912841797
1125,562,1,-34.50059509277344
1126,563,0,-27.840389251708984
1127,563,1,-28.86905288696289
1128,564,0,-27.845855712890625
1129,564,1,-28.577707290649414
1130,565,0,-29.0093994140625
1131,565,1,-24.016483306884766
1132,566,0,-28.28437042236328
1133,566,1,-27.66958999633789
1134,567,0,-28.024568557739258
1135,567,1,-29.83121109008789
1136,568,0,-28.81686782836914
1137,568,1,-25.006046295166016
1138,569,0,-28.496192932128906
1139,569,1,-24.59732437133789
1140,570,0,-28.41868782043457
1141,570,1,-25.68474769592285
1142,571,0,-27.930530548095703
1143,571,1,-31.841346740722656
1144,572,0,-27.89596176147461
1145,572,1,-28.878957748413086
1146,573,0,-29.051666259765625
1147,573,1,-25.844810485839844
1148,574,0,-27.612308502197266
1149,574,1,-31.762531280517578
1150,575,0,-28.050880432128906
1151,575,1,-30.332931518554688
1152,576,0,-28.20602035522461
1153,576,1,-29.557769775390625
1154,577,0,-28.22177505493164
1155,577,1,-28.695960998535156
1156,578,0,-28.532373428344727
1157,578,1,-28.57732391357422
1158,579,0,-28.547863006591797
1159,579,1,-28.278362274169922
1160,580,0,-27.91211700439453
1161,580,1,-32.414974212646484
1162,581,0,-28.938060760498047
1163,581,1,-24.959251403808594
1164,582,0,-28.740352630615234
1165,582,1,-30.331157684326172
1166,583,0,-28.6232967376709
1167,583,1,-29.631248474121094
1168,584,0,-28.530118942260742
1169,584,1,-30.482547760009766
1170,585,0,-28.553451538085938
1171,585,1,-30.294647216796875
1172,586,0,-28.944690704345703
1173,586,1,-31.222469329833984
1174,587,0,-28.94829559326172
1175,587,1,-27.89523696899414
1176,588,0,-29.797954559326172
1177,588,1,-25.66925621032715
1178,589,0,-29.46731948852539
1179,589,1,-24.77203369140625
1180,590,0,-29.22711181640625
1181,590,1,-30.38559913635254
1182,591,0,-28.958341598510742
1183,591,1,-29.044384002685547
1184,592,0,-29.135272979736328
1185,592,1,-24.966960906982422
1186,593,0,-29.267932891845703
1187,593,1,-29.306846618652344
1188,594,0,-29.01369857788086
1189,594,1,-30.67750358581543
1190,595,0,-29.110321044921875
1191,595,1,-28.643882751464844
1192,596,0,-29.314258575439453
1193,596,1,-27.025001525878906
1194,597,0,-28.936370849609375
1195,597,1,-30.257375717163086
1196,598,0,-29.015541076660156
1197,598,1,-27.41399574279785
1198,599,0,-29.565818786621094
1199,599,1,-30.968048095703125
1200,600,0,-29.207012176513672
1201,600,1,-28.465229034423828
1202,601,0,-29.267093658447266
1203,601,1,-29.418746948242188
1204,602,0,-29.881786346435547
1205,602,1,-26.197803497314453
1206,603,0,-29.893321990966797
1207,603,1,-29.736373901367188
1208,604,0,-29.55392837524414
1209,604,1,-30.668212890625
1210,605,0,-29.821453094482422
1211,605,1,-28.23284149169922
1212,606,0,-29.405376434326172
1213,606,1,-31.84337043762207
1214,607,0,-30.003074645996094
1215,607,1,-27.289737701416016
1216,608,0,-29.088150024414062
1217,608,1,-34.668663024902344
1218,609,0,-29.637004852294922
1219,609,1,-30.561782836914062
1220,610,0,-29.701740264892578
1221,610,1,-29.510557174682617
1222,611,0,-30.17989158630371
1223,611,1,-29.430919647216797
1224,612,0,-30.320178985595703
1225,612,1,-30.964000701904297
1226,613,0,-29.932498931884766
1227,613,1,-32.33368682861328
1228,614,0,-29.62517547607422
1229,614,1,-30.15715789794922
1230,615,0,-30.022754669189453
1231,615,1,-30.510892868041992
1232,616,0,-29.764312744140625
1233,616,1,-31.78144073486328
1234,617,0,-29.76824378967285
1235,617,1,-34.685489654541016
1236,618,0,-30.188282012939453
1237,618,1,-34.071922302246094
1238,619,0,-30.830215454101562
1239,619,1,-26.928394317626953
1240,620,0,-30.513351440429688
1241,620,1,-27.579315185546875
1242,621,0,-30.453693389892578
1243,621,1,-32.00956344604492
1244,622,0,-30.120925903320312
1245,622,1,-35.4403076171875
1246,623,0,-30.860742568969727
1247,623,1,-28.82822036743164
1248,624,0,-30.75857162475586
1249,624,1,-28.314037322998047
1250,625,0,-30.55816650390625
1251,625,1,-27.623153686523438
1252,626,0,-30.16229820251465
1253,626,1,-30.082107543945312
1254,627,0,-30.272899627685547
1255,627,1,-28.47531509399414
1256,628,0,-31.50142478942871
1257,628,1,-28.020795822143555
1258,629,0,-30.889095306396484
1259,629,1,-29.924457550048828
1260,630,0,-31.200693130493164
1261,630,1,-30.63172149658203
1262,631,0,-31.379241943359375
1263,631,1,-29.424665451049805
1264,632,0,-30.58193588256836
1265,632,1,-32.48912811279297
1266,633,0,-30.477657318115234
1267,633,1,-31.159591674804688
1268,634,0,-31.2810001373291
1269,634,1,-29.045719146728516
1270,635,0,-30.376949310302734
1271,635,1,-32.12898254394531
1272,636,0,-31.930713653564453
1273,636,1,-26.212703704833984
1274,637,0,-30.924964904785156
1275,637,1,-30.149139404296875
1276,638,0,-30.60674285888672
1277,638,1,-31.51302146911621
1278,639,0,-31.365747451782227
1279,639,1,-28.743213653564453
1280,640,0,-31.200172424316406
1281,640,1,-34.61836624145508
1282,641,0,-30.848491668701172
1283,641,1,-35.35931396484375
1284,642,0,-32.1380729675293
1285,642,1,-27.12060546875
1286,643,0,-31.265432357788086
1287,643,1,-29.131038665771484
1288,644,0,-31.516067504882812
1289,644,1,-34.62763214111328
1290,645,0,-31.600475311279297
1291,645,1,-30.787395477294922
1292,646,0,-32.42719268798828
1293,646,1,-28.265731811523438
1294,647,0,-31.99534797668457
1295,647,1,-30.64557647705078
1296,648,0,-32.091495513916016
1297,648,1,-30.453784942626953
1298,649,0,-31.580720901489258
1299,649,1,-33.181663513183594
1300,650,0,-32.23765563964844
1301,650,1,-31.330638885498047
1302,651,0,-31.68381118774414
1303,651,1,-33.49435043334961
1304,652,0,-32.298545837402344
1305,652,1,-28.79738998413086
1306,653,0,-31.866228103637695
1307,653,1,-33.969322204589844
1308,654,0,-32.417457580566406
1309,654,1,-31.173377990722656
1310,655,0,-32.454383850097656
1311,655,1,-31.065635681152344
1312,656,0,-32.30788040161133
1313,656,1,-31.31616973876953
1314,657,0,-32.46516418457031
1315,657,1,-31.01390838623047
1316,658,0,-31.983139038085938
1317,658,1,-33.11627197265625
1318,659,0,-32.10877990722656
1319,659,1,-32.66000747680664
1320,660,0,-32.0009880065918
1321,660,1,-32.20396423339844
1322,661,0,-32.55914306640625
1323,661,1,-32.11433029174805
1324,662,0,-32.27914810180664
1325,662,1,-32.34577178955078
1326,663,0,-32.83959197998047
1327,663,1,-29.886167526245117
1328,664,0,-32.19108963012695
1329,664,1,-33.6900634765625
1330,665,0,-32.791996002197266
1331,665,1,-34.38431167602539
1332,666,0,-33.016666412353516
1333,666,1,-30.155471801757812
1334,667,0,-33.45197677612305
1335,667,1,-31.000282287597656
1336,668,0,-33.083824157714844
1337,668,1,-32.72229766845703
1338,669,0,-32.070716857910156
1339,669,1,-33.07044219970703
1340,670,0,-32.56317138671875
1341,670,1,-31.719406127929688
1342,671,0,-32.663246154785156
1343,671,1,-35.6263427734375
1344,672,0,-32.782981872558594
1345,672,1,-36.82516098022461
1346,673,0,-32.60286331176758
1347,673,1,-33.968116760253906
1348,674,0,-32.924320220947266
1349,674,1,-34.841224670410156
1350,675,0,-33.666786193847656
1351,675,1,-28.409305572509766
1352,676,0,-33.4246826171875
1353,676,1,-30.921276092529297
1354,677,0,-32.55971145629883
1355,677,1,-32.81660461425781
1356,678,0,-32.29075622558594
1357,678,1,-36.615020751953125
1358,679,0,-32.73728942871094
1359,679,1,-36.81769943237305
1360,680,0,-32.84169006347656
1361,680,1,-35.067466735839844
1362,681,0,-33.325531005859375
1363,681,1,-35.39603042602539
1364,682,0,-34.11435317993164
1365,682,1,-31.713245391845703
1366,683,0,-33.28462600708008
1367,683,1,-35.133941650390625
1368,684,0,-33.702579498291016
1369,684,1,-29.772418975830078
1370,685,0,-33.79819869995117
1371,685,1,-30.904067993164062
1372,686,0,-33.6860466003418
1373,686,1,-34.22813415527344
1374,687,0,-33.32949447631836
1375,687,1,-35.10688781738281
1376,688,0,-33.81280517578125
1377,688,1,-31.01077651977539
1378,689,0,-34.349002838134766
1379,689,1,-32.082672119140625
1380,690,0,-34.218658447265625
1381,690,1,-29.022377014160156
1382,691,0,-33.86602020263672
1383,691,1,-33.31793212890625
1384,692,0,-34.00421142578125
1385,692,1,-29.083450317382812
1386,693,0,-34.587406158447266
1387,693,1,-33.06336975097656
1388,694,0,-33.67115020751953
1389,694,1,-36.523895263671875
1390,695,0,-34.47504425048828
1391,695,1,-33.92994689941406
1392,696,0,-34.20692443847656
1393,696,1,-33.340694427490234
1394,697,0,-33.86045837402344
1395,697,1,-37.58052062988281
1396,698,0,-33.38344955444336
1397,698,1,-39.328765869140625
1398,699,0,-34.87873077392578
1399,699,1,-31.749645233154297
1400,700,0,-34.231224060058594
1401,700,1,-32.681182861328125
1402,701,0,-34.14003372192383
1403,701,1,-33.81911087036133
1404,702,0,-34.505287170410156
1405,702,1,-33.96748352050781
1406,703,0,-33.94401550292969
1407,703,1,-36.12784194946289
1408,704,0,-35.48835372924805
1409,704,1,-30.788116455078125
1410,705,0,-34.90032958984375
1411,705,1,-34.6389045715332
1412,706,0,-34.65513229370117
1413,706,1,-34.76482009887695
1414,707,0,-35.044158935546875
1415,707,1,-32.12818908691406
1416,708,0,-33.73137664794922
1417,708,1,-41.008522033691406
1418,709,0,-35.40652847290039
1419,709,1,-34.221275329589844
1420,710,0,-34.774078369140625
1421,710,1,-37.298885345458984
1422,711,0,-34.477081298828125
1423,711,1,-34.227386474609375
1424,712,0,-35.019248962402344
1425,712,1,-33.578460693359375
1426,713,0,-35.122802734375
1427,713,1,-37.644317626953125
1428,714,0,-35.07265853881836
1429,714,1,-36.41548156738281
1430,715,0,-34.98227310180664
1431,715,1,-38.35307312011719
1432,716,0,-34.7989616394043
1433,716,1,-37.65556716918945
1434,717,0,-34.621604919433594
1435,717,1,-37.09697341918945
1436,718,0,-35.34962463378906
1437,718,1,-34.629425048828125
1438,719,0,-35.329402923583984
1439,719,1,-34.27156066894531
1440,720,0,-35.04499816894531
1441,720,1,-36.89923095703125
1442,721,0,-35.52464294433594
1443,721,1,-35.17975997924805
1444,722,0,-35.65842056274414
1445,722,1,-37.14271926879883
1446,723,0,-35.05946731567383
1447,723,1,-39.59967041015625
1448,724,0,-35.74989318847656
1449,724,1,-34.084625244140625
1450,725,0,-35.39569091796875
1451,725,1,-35.97016143798828
1452,726,0,-35.73794937133789
1453,726,1,-34.95568084716797
1454,727,0,-35.71011734008789
1455,727,1,-34.89012908935547
1456,728,0,-35.400856018066406
1457,728,1,-38.86609649658203
1458,729,0,-36.505943298339844
1459,729,1,-33.49169921875
1460,730,0,-35.990631103515625
1461,730,1,-36.1129150390625
1462,731,0,-36.246055603027344
1463,731,1,-33.977882385253906
1464,732,0,-36.23274230957031
1465,732,1,-35.89738845825195
1466,733,0,-36.87926483154297
1467,733,1,-31.118831634521484
1468,734,0,-36.15308380126953
1469,734,1,-34.644161224365234
1470,735,0,-36.51734924316406
1471,735,1,-31.74456787109375
1472,736,0,-36.6693115234375
1473,736,1,-35.9821662902832
1474,737,0,-36.32661819458008
1475,737,1,-34.69216537475586
1476,738,0,-36.54731369018555
1477,738,1,-37.04383850097656
1478,739,0,-37.3435173034668
1479,739,1,-30.912494659423828
1480,740,0,-36.28800964355469
1481,740,1,-37.95048904418945
1482,741,0,-37.347137451171875
1483,741,1,-35.35883331298828
1484,742,0,-36.11066436767578
1485,742,1,-39.84250259399414
1486,743,0,-36.639163970947266
1487,743,1,-35.350318908691406
1488,744,0,-37.30929183959961
1489,744,1,-33.283966064453125
1490,745,0,-36.92438507080078
1491,745,1,-36.164939880371094
1492,746,0,-36.46641540527344
1493,746,1,-40.58147430419922
1494,747,0,-37.35868835449219
1495,747,1,-36.975799560546875
1496,748,0,-37.057769775390625
1497,748,1,-37.90922546386719
1498,749,0,-37.30324935913086
1499,749,1,-31.27608871459961
1500,750,0,-37.13349151611328
1501,750,1,-38.35087585449219
1502,751,0,-37.484718322753906
1503,751,1,-34.54793930053711
1504,752,0,-36.92255401611328
1505,752,1,-39.90696334838867
1506,753,0,-36.944976806640625
1507,753,1,-38.5420036315918
1508,754,0,-36.46558380126953
1509,754,1,-40.694618225097656
1510,755,0,-37.24005889892578
1511,755,1,-40.360233306884766
1512,756,0,-37.43734359741211
1513,756,1,-38.624473571777344
1514,757,0,-38.41084289550781
1515,757,1,-32.3944206237793
1516,758,0,-37.672916412353516
1517,758,1,-38.30271911621094
1518,759,0,-37.39451217651367
1519,759,1,-41.063514709472656
1520,760,0,-37.09404373168945
1521,760,1,-40.538814544677734
1522,761,0,-37.645721435546875
1523,761,1,-41.16950607299805
1524,762,0,-36.99311447143555
1525,762,1,-43.48406982421875
1526,763,0,-38.665103912353516
1527,763,1,-35.33049774169922
1528,764,0,-37.71541213989258
1529,764,1,-36.14570617675781
1530,765,0,-37.36337661743164
1531,765,1,-41.08196258544922
1532,766,0,-38.07707977294922
1533,766,1,-36.853111267089844
1534,767,0,-37.688087463378906
1535,767,1,-36.741065979003906
1536,768,0,-38.27215576171875
1537,768,1,-35.50046157836914
1538,769,0,-37.8078498840332
1539,769,1,-40.828330993652344
1540,770,0,-37.82489013671875
1541,770,1,-41.4226188659668
1542,771,0,-38.776405334472656
1543,771,1,-36.46202087402344
1544,772,0,-38.26116180419922
1545,772,1,-39.14805221557617
1546,773,0,-38.536956787109375
1547,773,1,-39.278568267822266
1548,774,0,-38.41484832763672
1549,774,1,-40.754146575927734
1550,775,0,-38.067596435546875
1551,775,1,-36.25102996826172
1552,776,0,-38.83522033691406
1553,776,1,-37.8323860168457
1554,777,0,-38.970489501953125
1555,777,1,-38.555999755859375
1556,778,0,-38.540401458740234
1557,778,1,-38.17209243774414
1558,779,0,-39.26891326904297
1559,779,1,-36.31197738647461
1560,780,0,-38.79051971435547
1561,780,1,-38.21358871459961
1562,781,0,-39.17414855957031
1563,781,1,-39.414939880371094
1564,782,0,-38.264434814453125
1565,782,1,-38.9048957824707
1566,783,0,-39.024681091308594
1567,783,1,-37.61717224121094
1568,784,0,-39.39070129394531
1569,784,1,-37.07432556152344
1570,785,0,-38.921749114990234
1571,785,1,-38.270774841308594
1572,786,0,-39.08304214477539
1573,786,1,-41.032127380371094
1574,787,0,-38.971336364746094
1575,787,1,-40.095741271972656
1576,788,0,-38.79281997680664
1577,788,1,-43.99083709716797
1578,789,0,-38.59782409667969
1579,789,1,-45.31199645996094
1580,790,0,-39.793312072753906
1581,790,1,-37.78650665283203
1582,791,0,-38.9463005065918
1583,791,1,-41.14616394042969
1584,792,0,-40.02931594848633
1585,792,1,-38.140098571777344
1586,793,0,-39.1683235168457
1587,793,1,-42.38683319091797
1588,794,0,-39.95948791503906
1589,794,1,-37.783203125
1590,795,0,-39.88996505737305
1591,795,1,-41.19105529785156
1592,796,0,-39.46925354003906
1593,796,1,-40.81074523925781
1594,797,0,-39.66056823730469
1595,797,1,-40.61746597290039
1596,798,0,-39.67113494873047
1597,798,1,-40.710693359375
1598,799,0,-40.03716278076172
1599,799,1,-40.18688201904297
1600,800,0,-40.2354736328125
1601,800,1,-38.85212707519531
1602,801,0,-40.573299407958984
1603,801,1,-39.37936782836914
1604,802,0,-39.904197692871094
1605,802,1,-40.821693420410156
1606,803,0,-39.8632926940918
1607,803,1,-42.50595474243164
1608,804,0,-41.081787109375
1609,804,1,-38.82313919067383
1610,805,0,-40.691070556640625
1611,805,1,-39.283695220947266
1612,806,0,-40.73138427734375
1613,806,1,-40.24729919433594
1614,807,0,-41.103546142578125
1615,807,1,-38.44423294067383
1616,808,0,-40.35443878173828
1617,808,1,-41.67647171020508
1618,809,0,-40.55683898925781
1619,809,1,-40.585960388183594
1620,810,0,-40.879920959472656
1621,810,1,-38.01872634887695
1622,811,0,-41.191795349121094
1623,811,1,-40.49343490600586
1624,812,0,-40.781982421875
1625,812,1,-42.02475357055664
1626,813,0,-40.824462890625
1627,813,1,-42.77955627441406
1628,814,0,-41.26984405517578
1629,814,1,-40.61602020263672
1630,815,0,-41.233970642089844
1631,815,1,-39.477745056152344
1632,816,0,-41.00675582885742
1633,816,1,-43.7821044921875
1634,817,0,-41.340187072753906
1635,817,1,-40.63093948364258
1636,818,0,-41.86457824707031
1637,818,1,-40.27558135986328
1638,819,0,-41.471153259277344
1639,819,1,-40.320228576660156
1640,820,0,-41.197975158691406
1641,820,1,-43.02471160888672
1642,821,0,-41.181663513183594
1643,821,1,-44.28880310058594
1644,822,0,-40.53325653076172
1645,822,1,-45.29601287841797
1646,823,0,-41.746246337890625
1647,823,1,-40.700767517089844
1648,824,0,-41.91096496582031
1649,824,1,-39.624244689941406
1650,825,0,-41.64707565307617
1651,825,1,-40.18834686279297
1652,826,0,-42.438743591308594
1653,826,1,-38.30960464477539
1654,827,0,-41.4598388671875
1655,827,1,-41.50709533691406
1656,828,0,-41.371761322021484
1657,828,1,-44.8026008605957
1658,829,0,-41.09538269042969
1659,829,1,-42.80366516113281
1660,830,0,-41.362083435058594
1661,830,1,-42.70928192138672
1662,831,0,-42.11327362060547
1663,831,1,-44.42793655395508
1664,832,0,-42.2862663269043
1665,832,1,-40.609336853027344
1666,833,0,-42.96685791015625
1667,833,1,-43.19898223876953
1668,834,0,-42.235595703125
1669,834,1,-42.314186096191406
1670,835,0,-42.85502624511719
1671,835,1,-37.99518585205078
1672,836,0,-42.1400146484375
1673,836,1,-42.542503356933594
1674,837,0,-41.97788619995117
1675,837,1,-41.66407012939453
1676,838,0,-42.46037292480469
1677,838,1,-43.9227409362793
1678,839,0,-42.6075439453125
1679,839,1,-41.656044006347656
1680,840,0,-41.89012145996094
1681,840,1,-44.47919464111328
1682,841,0,-42.53662109375
1683,841,1,-41.983795166015625
1684,842,0,-42.404930114746094
1685,842,1,-41.895225524902344
1686,843,0,-42.97682189941406
1687,843,1,-41.835453033447266
1688,844,0,-42.04741668701172
1689,844,1,-46.45771408081055
1690,845,0,-43.108970642089844
1691,845,1,-41.867713928222656
1692,846,0,-42.387123107910156
1693,846,1,-45.38548278808594
1694,847,0,-42.71084213256836
1695,847,1,-43.87520217895508
1696,848,0,-43.01103591918945
1697,848,1,-43.12877655029297
1698,849,0,-43.60832977294922
1699,849,1,-44.53076171875
1700,850,0,-43.15782165527344
1701,850,1,-42.77257537841797
1702,851,0,-43.711769104003906
1703,851,1,-42.01286315917969
1704,852,0,-43.59307861328125
1705,852,1,-44.8243408203125
1706,853,0,-42.62202072143555
1707,853,1,-42.69624328613281
1708,854,0,-43.36798858642578
1709,854,1,-41.81114959716797
1710,855,0,-42.35779571533203
1711,855,1,-44.72850799560547
1712,856,0,-43.1990966796875
1713,856,1,-44.79655075073242
1714,857,0,-43.18914031982422
1715,857,1,-41.813655853271484
1716,858,0,-43.57168960571289
1717,858,1,-42.27652359008789
1718,859,0,-42.9251823425293
1719,859,1,-45.284202575683594
1720,860,0,-43.52667236328125
1721,860,1,-44.94050216674805
1722,861,0,-44.094398498535156
1723,861,1,-45.89006042480469
1724,862,0,-44.87232208251953
1725,862,1,-42.0726203918457
1726,863,0,-43.88521957397461
1727,863,1,-45.68222427368164
1728,864,0,-43.2529296875
1729,864,1,-46.595458984375
1730,865,0,-43.54404067993164
1731,865,1,-44.08024597167969
1732,866,0,-44.218257904052734
1733,866,1,-43.507606506347656
1734,867,0,-44.82057189941406
1735,867,1,-45.54377746582031
1736,868,0,-44.67537307739258
1737,868,1,-43.887630462646484
1738,869,0,-44.550270080566406
1739,869,1,-42.376129150390625
1740,870,0,-44.00597381591797
1741,870,1,-42.999359130859375
1742,871,0,-43.78227996826172
1743,871,1,-46.5467414855957
1744,872,0,-44.40550994873047
1745,872,1,-42.709495544433594
1746,873,0,-44.50984191894531
1747,873,1,-47.08154296875
1748,874,0,-43.737979888916016
1749,874,1,-45.761573791503906
1750,875,0,-44.13356018066406
1751,875,1,-46.80934143066406
1752,876,0,-43.991973876953125
1753,876,1,-47.18479919433594
1754,877,0,-44.50775146484375
1755,877,1,-44.69059753417969
1756,878,0,-44.42510986328125
1757,878,1,-45.49758529663086
1758,879,0,-44.34518814086914
1759,879,1,-47.215599060058594
1760,880,0,-44.6201286315918
1761,880,1,-45.660369873046875
1762,881,0,-45.59259033203125
1763,881,1,-44.20292663574219
1764,882,0,-44.412086486816406
1765,882,1,-49.713409423828125
1766,883,0,-45.14185333251953
1767,883,1,-44.426918029785156
1768,884,0,-45.542205810546875
1769,884,1,-45.16457748413086
1770,885,0,-45.865264892578125
1771,885,1,-45.10235595703125
1772,886,0,-45.6151123046875
1773,886,1,-46.501319885253906
1774,887,0,-45.82787322998047
1775,887,1,-43.43608093261719
1776,888,0,-44.66883850097656
1777,888,1,-50.104454040527344
1778,889,0,-45.603336334228516
1779,889,1,-45.951759338378906
1780,890,0,-45.277488708496094
1781,890,1,-46.4310302734375
1782,891,0,-44.559913635253906
1783,891,1,-48.24934387207031
1784,892,0,-44.62120056152344
1785,892,1,-45.716827392578125
1786,893,0,-46.27861022949219
1787,893,1,-46.54116439819336
1788,894,0,-46.329627990722656
1789,894,1,-45.678409576416016
1790,895,0,-44.97346878051758
1791,895,1,-46.98860168457031
1792,896,0,-45.98168182373047
1793,896,1,-46.83823013305664
1794,897,0,-45.75480651855469
1795,897,1,-48.440467834472656
1796,898,0,-45.916839599609375
1797,898,1,-47.66529083251953
1798,899,0,-46.73622131347656
1799,899,1,-42.435882568359375
1800,900,0,-46.3621826171875
1801,900,1,-50.576087951660156
1802,901,0,-45.793304443359375
1803,901,1,-45.92587661743164
1804,902,0,-46.33916473388672
1805,902,1,-48.697723388671875
1806,903,0,-46.08379364013672
1807,903,1,-48.47481155395508
1808,904,0,-46.77228927612305
1809,904,1,-45.9288444519043
1810,905,0,-47.52378845214844
1811,905,1,-44.91441345214844
1812,906,0,-46.446739196777344
1813,906,1,-47.911415100097656
1814,907,0,-46.807159423828125
