epoch,training_loss,train_accuracy,test_loss,test_accuracy,real_test_loss,real_test_accuracy,real_complete_loss,real_complete_accuracy
0,0.6131404199574276,0.43714285714285717,0.6524780659750103,0.3466666666666667,0.5206005442887545,0.3472222222222222,0.4619060113314497,0.33146067415730335
1,0.5692681671821213,0.44285714285714284,0.5389505002989123,0.54,0.6244738414599043,0.5972222222222222,0.5702665223441808,0.601123595505618
2,0.5413363301248423,0.47714285714285715,0.5960733880591579,0.41333333333333333,0.5633567813783884,0.3888888888888889,0.5104039112378037,0.43258426966292135
3,0.5340812060828154,0.49857142857142855,0.5710487629721562,0.44666666666666666,0.4046077987489601,0.4722222222222222,0.37009377640494134,0.5056179775280899
4,0.5171925628352412,0.4928571428571429,0.532462555069942,0.5033333333333333,0.4143642657048379,0.6388888888888888,0.3757850954916035,0.6573033707865169
5,0.5021718486741052,0.49857142857142855,0.5368461670454902,0.5533333333333333,0.60061403423707,0.6666666666666666,0.5325427803870165,0.6797752808988764
6,0.48336078311611863,0.5142857142857142,0.5215247712975057,0.53,0.5402057597206699,0.6527777777777778,0.4853361806547102,0.6629213483146067
7,0.4573914038473075,0.5142857142857142,0.5419263480526084,0.56,0.576045021049342,0.6527777777777778,0.5189350427853028,0.6853932584269663
8,0.4420689333571188,0.5485714285714286,0.5807419380064432,0.49666666666666665,0.5805482488520082,0.5972222222222222,0.527590863786643,0.6123595505617978
9,0.42120619860993297,0.5528571428571428,0.5799510538228787,0.5,0.5980307091312069,0.5416666666666666,0.5499640823933138,0.5617977528089888
10,0.39021495401376993,0.6042857142857143,0.6452966749916474,0.44333333333333336,0.33652273374092245,0.5833333333333334,0.29699774011132424,0.6292134831460674
11,0.35490834373860186,0.6185714285714285,0.6933528868116748,0.41333333333333333,0.4251157022598717,0.5,0.3860804790400722,0.5168539325842697
12,0.34655940306422833,0.62,0.6546190242345135,0.44666666666666666,0.6393564517299334,0.4722222222222222,0.5272896289616154,0.5
