epoch,training_loss,train_accuracy,test_loss,test_accuracy,real_test_loss,real_test_accuracy,real_complete_loss,real_complete_accuracy
0,0.21825539975699554,0.7635658914728682,0.15793625665498098,0.8493975903614458,0.10009470964238669,0.8888888888888888,0.07733784046735656,0.9269662921348315
1,0.12197805754949419,0.8643410852713178,0.1487404819984816,0.8283132530120482,0.1487381762029448,0.8194444444444444,0.12032355234774779,0.8539325842696629
2,0.11217489594914243,0.8785529715762274,0.1457307716813682,0.8463855421686747,0.06595143735628678,0.9305555555555556,0.05415346113254651,0.949438202247191
3,0.09745251283070866,0.8837209302325582,0.142425188647635,0.8493975903614458,0.0267329168944141,0.9722222222222222,0.02345344975560948,0.9887640449438202
4,0.08853219212039999,0.8953488372093024,0.14648748637287154,0.8493975903614458,0.07162260200129822,0.9305555555555556,0.06040125864789199,0.9438202247191011
5,0.08555250687373178,0.896640826873385,0.13118026275315717,0.8674698795180723,0.049916235874358485,0.9444444444444444,0.04006778692540169,0.9662921348314607
6,0.07579954240389115,0.9095607235142119,0.13075299955485808,0.8795180722891566,0.03863526902245616,0.9861111111111112,0.029354677923099568,0.9943820224719101
7,0.06887914282196077,0.9263565891472868,0.1385407688219594,0.8554216867469879,0.038604017192887516,0.9722222222222222,0.029508428921494006,0.9831460674157303
8,0.06546977916309221,0.9289405684754521,0.13027080585243858,0.8855421686746988,0.03508451358033603,0.9861111111111112,0.027213138433335494,0.9775280898876404
9,0.06540112694367725,0.917312661498708,0.1322378896056981,0.8704819277108434,0.05194005239496215,0.9722222222222222,0.037851820164883324,0.9831460674157303
10,0.05562587386208715,0.9328165374677002,0.12497181856223867,0.8644578313253012,0.04297382357294231,0.9444444444444444,0.026633190823110015,0.9662921348314607
11,0.04914679618569474,0.9470284237726099,0.13020954465314774,0.8644578313253012,0.040334309729385294,0.9583333333333334,0.03175357184337689,0.9719101123595506
12,0.04348376070233814,0.9496124031007752,0.1301229716137663,0.8734939759036144,0.056541355242694005,0.9583333333333334,0.03740897075313319,0.9662921348314607
13,0.04254242044968612,0.9573643410852714,0.13883848487940745,0.8524096385542169,0.05130152040874236,0.9861111111111112,0.03401829842244225,0.9831460674157303
14,0.03776319582449253,0.9599483204134367,0.14259999409289567,0.8614457831325302,0.05159373722563032,0.9583333333333334,0.040409091069183854,0.9719101123595506
15,0.03465127465897569,0.9677002583979328,0.13197245401639213,0.8765060240963856,0.04213298293891259,0.9583333333333334,0.027712460630628002,0.9775280898876404
16,0.03157432247033905,0.9728682170542635,0.15873610779624825,0.8524096385542169,0.06523615800607432,0.9166666666666666,0.05195827497721367,0.949438202247191
17,0.03288343489788818,0.9728682170542635,0.15206725394786058,0.8704819277108434,0.048928094668857135,0.9583333333333334,0.030073693453784238,0.9719101123595506
18,0.02950693318149624,0.9677002583979328,0.12957721652687232,0.8734939759036144,0.046661017507883824,0.9861111111111112,0.03269936727147989,0.9831460674157303
19,0.027300080128870433,0.9728682170542635,0.13894546412510786,0.8644578313253012,0.04850651245103816,0.9583333333333334,0.030718748555832617,0.9775280898876404
20,0.023129568486464254,0.9832041343669251,0.13934405396162766,0.858433734939759,0.060050570131756506,0.9444444444444444,0.039691930357252346,0.9550561797752809
21,0.020893275011515656,0.9844961240310077,0.15910498878491192,0.8433734939759037,0.044854454344507154,0.9722222222222222,0.03184349874548419,0.9775280898876404
22,0.0212350318139046,0.9832041343669251,0.1317519965487885,0.8704819277108434,0.05331502110392547,0.9444444444444444,0.03370993944488572,0.9662921348314607
23,0.017849738716025597,0.9870801033591732,0.1276831332913159,0.8855421686746988,0.03453881947765088,0.9722222222222222,0.024527430218308274,0.9775280898876404
24,0.018851917596488847,0.9883720930232558,0.12998427126377102,0.8765060240963856,0.03203958311900755,0.9722222222222222,0.02132122412623492,0.9831460674157303
25,0.02107998740747831,0.979328165374677,0.13518652280306495,0.8554216867469879,0.05469420688576873,0.9444444444444444,0.03850264882366696,0.9662921348314607
26,0.020833525852130757,0.9832041343669251,0.13966292990403142,0.8765060240963856,0.0508990090798357,0.9583333333333334,0.03528071162084038,0.9775280898876404
27,0.015881584255391767,0.9883720930232558,0.12354038485982638,0.8734939759036144,0.04307490626726778,0.9722222222222222,0.0236822825398612,0.9831460674157303
28,0.010817601057143817,0.9948320413436692,0.1309673345941815,0.8765060240963856,0.06290897720391007,0.9583333333333334,0.03701940744337734,0.9719101123595506
29,0.01101097751967311,0.9935400516795866,0.12885861139156932,0.8825301204819277,0.03935278866225013,0.9722222222222222,0.0206832467053338,0.9887640449438202
30,0.01058533059951282,0.9961240310077519,0.13663049292691506,0.8704819277108434,0.04977530604143491,0.9305555555555556,0.031674203841514224,0.9606741573033708
31,0.011567535291229452,0.9922480620155039,0.13334858397979862,0.8765060240963856,0.03380999994745556,0.9583333333333334,0.01960619092111567,0.9831460674157303
32,0.010219701495627648,0.9948320413436692,0.1353624973003837,0.8885542168674698,0.03101886566805155,0.9722222222222222,0.02046690872741871,0.9775280898876404
33,0.010001956199548846,0.9987080103359173,0.12868974504313685,0.8825301204819277,0.035462733684754416,0.9444444444444444,0.021460765980316026,0.9719101123595506
34,0.009229017138792652,0.9961240310077519,0.14088799210051559,0.8765060240963856,0.04743918566075283,0.9444444444444444,0.02867011821699941,0.9719101123595506
35,0.009654997244219345,0.9961240310077519,0.12344223694811492,0.8825301204819277,0.041530277337490894,0.9444444444444444,0.023520630036462414,0.9719101123595506
36,0.009250066237729148,0.9987080103359173,0.13074218014162944,0.8765060240963856,0.048676977977771055,0.9583333333333334,0.02712855728413763,0.9775280898876404
37,0.0070917853361616235,0.9987080103359173,0.1358790943208494,0.8734939759036144,0.041011652215577975,0.9444444444444444,0.025011608149582296,0.9719101123595506
38,0.007188340561775988,0.9987080103359173,0.141392009004769,0.8795180722891566,0.03154468733757514,0.9583333333333334,0.018493788551822536,0.9831460674157303
39,0.009862643944934654,0.9948320413436692,0.14177734395503014,0.8855421686746988,0.02914603143047619,0.9722222222222222,0.020317853552216873,0.9831460674157303
40,0.010006673432569824,0.9948320413436692,0.14109995991835955,0.8885542168674698,0.04278018039126942,0.9444444444444444,0.02694535032701986,0.9662921348314607
41,0.00888691797977305,0.9974160206718347,0.1546443703996648,0.8674698795180723,0.05160677104787384,0.9583333333333334,0.04030059508225891,0.9606741573033708
42,0.012315988504714973,0.9909560723514211,0.13013099996596614,0.8704819277108434,0.03669684349683343,0.9583333333333334,0.02009896665191938,0.9775280898876404
43,0.004262953695996885,1.0,0.13219976564761762,0.8795180722891566,0.030227519649391372,0.9722222222222222,0.01633294411110685,0.9831460674157303
44,0.003471472572062678,0.9987080103359173,0.1325554279051559,0.8855421686746988,0.025564557519828668,0.9722222222222222,0.015412873799127074,0.9831460674157303
45,0.0024986573327325013,1.0,0.13143972945157198,0.8765060240963856,0.02356353549407686,0.9722222222222222,0.013321431778129746,0.9831460674157303
46,0.003839357678929606,1.0,0.14131336504930683,0.8765060240963856,0.032954911044119704,0.9722222222222222,0.017385615726341078,0.9831460674157303
47,0.011543066087086691,0.9935400516795866,0.14161046961474763,0.8945783132530121,0.038158191317052115,0.9583333333333334,0.02185203286275834,0.9775280898876404
48,0.011109277797936145,0.9961240310077519,0.15222225405627304,0.8734939759036144,0.04627677990033084,0.9583333333333334,0.025871745065548537,0.9775280898876404
49,0.008073269553402186,0.9974160206718347,0.151317588114021,0.8674698795180723,0.03204669448036333,0.9722222222222222,0.01748953276632512,0.9831460674157303
