Epoch,Generator Loss,Discriminator Loss
0,0.6955883502960205,0.043647222220897675
1,0.6674801111221313,0.023304780945181847
2,0.6904024481773376,-0.08828747272491455
3,0.6642629504203796,-0.11321847885847092
4,0.6180503964424133,-0.09801527857780457
5,0.5886553525924683,-0.18411073088645935
6,0.51328444480896,-0.2357437014579773
7,0.5201441049575806,-0.24490386247634888
8,0.4458256959915161,-0.22739377617835999
9,0.36698612570762634,-0.1750856339931488
10,0.2909248471260071,-0.1956247091293335
11,0.21153044700622559,-0.2787873446941376
12,0.07308971881866455,-0.17678916454315186
13,-0.10363179445266724,-0.36402779817581177
14,-0.14770448207855225,-0.3391164541244507
15,-0.37109440565109253,-0.2894882559776306
16,-0.5129952430725098,-0.1619652509689331
17,-0.6631085872650146,-0.14609181880950928
18,-0.7285798192024231,-0.15574121475219727
19,-0.7511265277862549,-0.0035649538040161133
20,-0.962262749671936,-0.2407745122909546
21,-1.1856353282928467,-0.09888100624084473
22,-1.1945160627365112,-0.1497652530670166
23,-1.2461917400360107,-0.01658785343170166
24,-1.1788794994354248,-0.2253410816192627
25,-1.2173526287078857,0.06049060821533203
26,-1.1852645874023438,-0.10999977588653564
27,-1.1916875839233398,-0.08931958675384521
28,-1.0779882669448853,0.1706308126449585
29,-1.0037586688995361,-0.04569673538208008
30,-1.0772805213928223,-0.0803682804107666
31,-1.186078429222107,-0.04284512996673584
32,-1.0520225763320923,0.23011255264282227
33,-1.0350501537322998,0.14433062076568604
34,-0.9714623689651489,0.22277617454528809
35,-0.8612053394317627,0.19286596775054932
36,-0.8211498260498047,0.34445059299468994
37,-0.8095555305480957,0.158949613571167
38,-0.7332379817962646,0.11274576187133789
39,-0.6076821684837341,0.07539200782775879
40,-0.7269631624221802,0.125846266746521
41,-0.600101113319397,0.020618915557861328
42,-0.6983093619346619,0.18073248863220215
43,-0.6087411642074585,0.045705556869506836
44,-0.6492558717727661,0.056853652000427246
45,-0.43002554774284363,0.06235086917877197
46,-0.5081380009651184,0.22076916694641113
47,-0.42329251766204834,0.037308335304260254
48,-0.5304844379425049,0.09761381149291992
49,-0.4530649483203888,0.17466092109680176
50,-0.5523364543914795,0.20293718576431274
51,-0.574373722076416,0.2680809497833252
52,-0.5796964168548584,0.11280971765518188
53,-0.41860607266426086,0.2603835463523865
54,-0.6750659942626953,0.22922241687774658
55,-0.6276508569717407,0.16774332523345947
56,-0.5110087990760803,0.28764259815216064
57,-0.621342122554779,0.36065274477005005
58,-0.5990678071975708,0.23960399627685547
59,-0.39170706272125244,0.23189586400985718
60,-0.4358867108821869,0.008135318756103516
61,-0.5805882215499878,0.07140076160430908
62,-0.6350215673446655,-0.01166081428527832
63,-0.6224203109741211,0.11884057521820068
64,-0.5386783480644226,0.018237709999084473
65,-0.5427482724189758,-0.10063505172729492
66,-0.5700711011886597,-0.051560282707214355
67,-0.594906747341156,0.00383913516998291
68,-0.8110576868057251,0.15810620784759521
69,-0.8039067983627319,0.04305684566497803
70,-0.8960078954696655,0.019129276275634766
71,-0.6571556329727173,0.011032700538635254
72,-0.7299051880836487,0.1470170021057129
73,-0.7594871520996094,0.07015812397003174
74,-0.7922181487083435,0.16310417652130127
75,-0.8703930377960205,-0.043982625007629395
76,-0.8723706007003784,0.2647503614425659
77,-0.6051766872406006,0.2798929810523987
78,-0.8065832853317261,0.12807655334472656
79,-0.811407208442688,0.1473454236984253
80,-0.706928551197052,0.15228581428527832
81,-0.7188106775283813,-0.035134315490722656
82,-0.5937785506248474,0.05355560779571533
83,-0.5507856607437134,0.02363884449005127
84,-0.347310334444046,-0.03723585605621338
85,-0.3253277838230133,-0.231286883354187
86,-0.2696078419685364,-0.17385971546173096
87,-0.20795667171478271,-0.4517287015914917
88,-0.2495191991329193,-0.17777526378631592
89,-0.17456036806106567,-0.2714759111404419
90,-0.16478008031845093,-0.3055914044380188
91,-0.08831176161766052,-0.2139943242073059
92,-0.1424657702445984,-0.4382142424583435
93,-0.07933096587657928,-0.24299848079681396
94,-0.17143169045448303,-0.10187840461730957
95,-0.2652469277381897,-0.07136070728302002
96,-0.25851452350616455,0.08316648006439209
97,-0.26977911591529846,0.23489347100257874
98,-0.32632189989089966,0.08511698246002197
99,-0.30655133724212646,0.3295159339904785
100,-0.3191480040550232,0.2894212305545807
101,-0.30627143383026123,0.5327712893486023
102,-0.4137621223926544,0.35655951499938965
103,-0.37850260734558105,0.3699268400669098
104,-0.41133660078048706,0.28944462537765503
105,-0.3068837821483612,0.06962919235229492
106,-0.3865615427494049,0.18066197633743286
107,-0.13202612102031708,0.0748511254787445
108,-0.28247249126434326,-0.08391380310058594
109,-0.19171597063541412,0.14193859696388245
110,-0.14422199130058289,-0.2019897699356079
111,-0.04212199151515961,-0.01422572135925293
112,-0.04486797749996185,-0.017607033252716064
113,0.024092480540275574,-0.300605446100235
114,-0.10310174524784088,-0.3426284193992615
115,-0.09105272591114044,-0.31567683815956116
116,-0.228404238820076,-0.35355883836746216
117,-0.3138274848461151,-0.23948806524276733
118,-0.16590312123298645,-0.3439062535762787
119,-0.36216646432876587,-0.2422240972518921
120,-0.44223469495773315,-0.2572721242904663
121,-0.49187979102134705,-0.29470884799957275
122,-0.6112560033798218,0.06751638650894165
123,-0.7238980531692505,0.03472602367401123
124,-0.6685867309570312,0.19672167301177979
125,-0.8103969097137451,0.15858328342437744
126,-0.9595288038253784,0.2537086009979248
127,-0.9003751277923584,0.2581765651702881
128,-0.9510262608528137,0.2023524045944214
129,-1.0351399183273315,0.0811166763305664
130,-1.0437771081924438,0.35443663597106934
131,-1.1941484212875366,0.08754110336303711
132,-0.8603208065032959,-0.021085500717163086
133,-0.9391729235649109,0.04868125915527344
134,-0.9387824535369873,0.04596221446990967
135,-1.0721701383590698,-0.1385209560394287
136,-0.8429925441741943,-0.17431437969207764
137,-1.0418193340301514,-0.11530482769012451
138,-0.9358193278312683,-0.32264769077301025
139,-1.1510851383209229,-0.24883711338043213
140,-1.0280297994613647,-0.24665868282318115
141,-0.9703630805015564,-0.08132851123809814
142,-1.0265663862228394,0.09289050102233887
143,-1.0387734174728394,0.35404109954833984
144,-1.0429989099502563,-0.1120455265045166
145,-1.189670443534851,0.30705833435058594
146,-1.3644760847091675,0.33163154125213623
147,-1.2028894424438477,0.2120664119720459
148,-1.2725317478179932,0.1749582290649414
149,-1.275732159614563,0.4310636520385742
150,-1.4693400859832764,0.23875975608825684
151,-1.4645801782608032,0.46708154678344727
152,-1.2368844747543335,0.42217373847961426
153,-1.3044039011001587,0.16975092887878418
154,-1.3228919506072998,0.0542677640914917
155,-1.1608136892318726,-0.006933450698852539
156,-1.3160912990570068,0.0687793493270874
157,-1.2582067251205444,0.1423354148864746
158,-1.1670351028442383,-0.22662723064422607
159,-0.9194544553756714,-0.09765899181365967
160,-0.8653560876846313,-0.3399505615234375
