Epoch,Generator Loss,Discriminator Loss
0,1.1627265214920044,0.030497772619128227
1,1.138980746269226,-0.016387686133384705
2,1.1283375024795532,-0.010885749012231827
3,1.1353557109832764,-0.01723220944404602
4,1.0840959548950195,-0.03103034570813179
5,1.0634407997131348,-0.0003118962049484253
6,1.02118718624115,0.026261497288942337
7,1.0572240352630615,-0.015426628291606903
8,1.059557557106018,-0.012170329689979553
9,0.9715836644172668,-0.01763477921485901
10,0.9398824572563171,-0.05354394018650055
11,0.9303981065750122,-0.10086224973201752
12,0.873264491558075,-0.0282629132270813
13,0.7870278358459473,-0.026366233825683594
14,0.7647461891174316,0.04883334040641785
15,0.6969449520111084,-0.0822175145149231
16,0.6972659230232239,0.043961942195892334
17,0.7016125321388245,0.002102762460708618
18,0.6301252841949463,0.008792966604232788
19,0.679017961025238,-0.010064750909805298
20,0.6545940637588501,-0.09339329600334167
21,0.6839119791984558,-0.14235302805900574
22,0.657852053642273,-0.114371657371521
23,0.7027798891067505,-0.19043028354644775
24,0.6661478877067566,-0.11202558875083923
25,0.6108196973800659,-0.2071945071220398
26,0.7072303295135498,-0.18860822916030884
27,0.7315126061439514,-0.30132076144218445
28,0.6043682098388672,-0.3441578149795532
29,0.6866649985313416,-0.337677538394928
30,0.7126388549804688,-0.1938098967075348
31,0.5920017957687378,-0.1908990740776062
32,0.4845089912414551,-0.1616138219833374
33,0.3691038489341736,0.11071565747261047
34,0.3563101291656494,0.003192126750946045
35,0.3652375340461731,0.04674023389816284
36,0.24051505327224731,0.05122131109237671
37,0.14543908834457397,0.09436577558517456
38,0.1636418104171753,0.045108139514923096
39,0.18849629163742065,0.030946075916290283
40,0.1630280613899231,0.10408598184585571
41,0.2948760986328125,0.12024247646331787
42,0.12516868114471436,0.19573438167572021
43,0.15381240844726562,0.04118216037750244
44,0.23721998929977417,0.19037139415740967
45,0.19945740699768066,-0.052815914154052734
46,0.18348872661590576,0.02586197853088379
47,0.30182820558547974,-0.01127547025680542
48,0.3968889117240906,0.010887444019317627
49,0.3965652287006378,-0.25777894258499146
50,0.4197826683521271,-0.2756440043449402
51,0.48587608337402344,-0.26345112919807434
52,0.5342031717300415,-0.5239105820655823
53,0.5406150221824646,-0.33839866518974304
54,0.4190680682659149,-0.3542139530181885
55,0.49540117383003235,-0.3908316195011139
56,0.5150833129882812,-0.22025814652442932
57,0.4618983268737793,-0.31315189599990845
58,0.3739212453365326,-0.31310009956359863
59,0.27604836225509644,-0.24301958084106445
60,0.2787873148918152,0.0006118416786193848
61,0.11382842063903809,0.29968637228012085
62,0.20572489500045776,0.05734372138977051
63,0.11078107357025146,0.13066399097442627
64,0.01780146360397339,0.12426066398620605
65,-0.06275320053100586,0.1483648419380188
66,-0.10310590267181396,0.22675800323486328
67,-0.13723456859588623,0.16747057437896729
68,-0.19515657424926758,0.1627677083015442
69,-0.18136906623840332,0.10175228118896484
70,-0.18301212787628174,0.0643014907836914
71,-0.19944888353347778,0.23163491487503052
72,-0.18580228090286255,0.06875026226043701
73,-0.12100332975387573,-0.024148941040039062
74,-0.05546349287033081,0.05213367938995361
75,0.053562283515930176,-0.021706581115722656
76,-0.07245707511901855,-0.11793261766433716
77,-0.11394184827804565,0.019508838653564453
78,-0.06775069236755371,0.10007244348526001
79,-0.17906147241592407,0.014715611934661865
80,-0.2259383201599121,0.05912905931472778
81,-0.15089017152786255,0.03781980276107788
82,-0.0869939923286438,0.05097389221191406
83,-0.1651371717453003,-0.003549337387084961
84,-0.29856908321380615,-0.02438211441040039
85,-0.23742282390594482,0.10983991622924805
86,-0.29223233461380005,0.03284984827041626
87,-0.2507072687149048,0.023414194583892822
88,-0.3432709574699402,0.004779517650604248
89,-0.3061724901199341,0.11781740188598633
90,-0.3782486319541931,-0.06429409980773926
91,-0.2855451703071594,-0.11885029077529907
92,-0.3145352005958557,-0.17913252115249634
93,-0.2889399528503418,-0.04481321573257446
94,-0.14372485876083374,-0.09342598915100098
95,-0.3495290279388428,-0.07927185297012329
96,-0.13477498292922974,-0.18897098302841187
97,-0.3222934603691101,-0.03815799951553345
98,-0.24422109127044678,-0.039566993713378906
99,-0.19384616613388062,-0.06845128536224365
100,-0.20961248874664307,-0.14918965101242065
101,-0.3189197778701782,0.03364968299865723
102,-0.24269211292266846,-0.09279650449752808
103,-0.413146436214447,-0.1647372841835022
104,-0.39198166131973267,0.10935443639755249
105,-0.40102338790893555,-0.1440325379371643
106,-0.5147654414176941,0.1472865343093872
107,-0.5256468057632446,0.18494528532028198
108,-0.5225252509117126,0.2049197554588318
109,-0.6701438426971436,0.09784364700317383
110,-0.6679835319519043,0.32080382108688354
111,-0.6802176237106323,0.04012739658355713
112,-0.6077167391777039,0.1424391269683838
113,-0.6512569189071655,0.16076552867889404
114,-0.6312277317047119,0.02862703800201416
115,-0.6262575387954712,0.04310429096221924
116,-0.6055477857589722,-0.14715337753295898
117,-0.3799593150615692,-0.11257445812225342
118,-0.4743494987487793,-0.07690811157226562
119,-0.27468129992485046,-0.2814747095108032
120,-0.3617817461490631,-0.141362726688385
121,-0.40724819898605347,-0.30597996711730957
122,-0.3430153727531433,-0.3087858557701111
123,-0.24991515278816223,-0.2885541319847107
124,-0.31519001722335815,-0.2517545223236084
125,-0.3794783651828766,-0.17927294969558716
126,-0.24875479936599731,-0.0048596858978271484
127,-0.47723057866096497,-0.07785743474960327
128,-0.5751103162765503,-0.030056238174438477
129,-0.5600883960723877,-0.023554205894470215
130,-0.7121890783309937,-0.03799891471862793
131,-0.6620343923568726,0.261608362197876
132,-0.7339933514595032,0.15836238861083984
133,-0.7491317987442017,0.1693682074546814
134,-0.7073992490768433,0.2921888828277588
135,-0.7157551646232605,0.157495379447937
136,-0.7290129661560059,0.20670771598815918
137,-0.6595380902290344,0.23786896467208862
138,-0.6927445530891418,-0.12773919105529785
139,-0.6397479772567749,0.08107328414916992
140,-0.5874974727630615,-0.030379414558410645
141,-0.6609901189804077,0.025214195251464844
142,-0.5024998784065247,-0.28910553455352783
143,-0.4312528073787689,-0.18878406286239624
144,-0.3357097804546356,-0.17244136333465576
145,-0.28428587317466736,-0.2547760009765625
146,-0.29925909638404846,-0.38439470529556274
147,-0.4324875473976135,-0.26541197299957275
