epoch,training_loss,train_accuracy,test_loss,test_accuracy,real_test_loss,real_test_accuracy,real_complete_loss,real_complete_accuracy
0,0.3583066613445508,0.8663793103448276,0.11633568549704915,0.9459459459459459,0.16333721425672548,0.9345238095238095,0.12648313613051,0.948943661971831
1,0.10679214132478697,0.9439655172413793,0.10005899523762432,0.9527027027027027,0.12954710260133392,0.9464285714285714,0.0960796389377899,0.9630281690140845
2,0.09062418341703563,0.9583333333333334,0.10369060009189353,0.9594594594594594,0.12131549684203319,0.9464285714285714,0.09805652908251201,0.9595070422535211
3,0.07543689849714202,0.9683908045977011,0.10434169110974197,0.9628378378378378,0.16194073640127454,0.9464285714285714,0.11509290620230311,0.9630281690140845
4,0.06165227065185331,0.9770114942528736,0.1239525722056577,0.956081081081081,0.1589025196463765,0.9523809523809523,0.10902900917836364,0.9665492957746479
5,0.05029536168508823,0.9770114942528736,0.13879436863341676,0.9527027027027027,0.18587661212465414,0.9494047619047619,0.13106226520447845,0.9612676056338029
6,0.03913686467647745,0.9885057471264368,0.14146039747435213,0.9527027027027027,0.20959566363762588,0.9464285714285714,0.14602390282635164,0.9559859154929577
7,0.023703145687733566,0.992816091954023,0.18932156135808229,0.9459459459459459,0.23648786499827457,0.9494047619047619,0.1563604087140411,0.9612676056338029
8,0.015426808775853076,0.9971264367816092,0.19354897742055135,0.9527027027027027,0.29935235850481606,0.9375,0.2187656205227465,0.9507042253521126
9,0.01368009852831034,0.9956896551724138,0.21228374454459434,0.956081081081081,0.2749451351254533,0.9464285714285714,0.1925072657952657,0.9577464788732394
10,0.007157860894891035,0.9985632183908046,0.24109686633580618,0.9425675675675675,0.5843734229511272,0.9434523809523809,0.3873623086319596,0.9577464788732394
11,0.0040057141458260444,1.0,0.2466469672452099,0.9459459459459459,0.6063959479165897,0.9494047619047619,0.39999929827941827,0.9612676056338029
12,0.0017265401994621115,1.0,0.26400673549152975,0.9425675675675675,0.6382607571898447,0.9464285714285714,0.42499627351498076,0.9595070422535211
13,0.0013092142826377896,1.0,0.26938979738976293,0.9425675675675675,0.6332689437442665,0.9553571428571429,0.43919781244177325,0.9612676056338029
14,0.0008467101196314212,1.0,0.2780404310898131,0.9459459459459459,0.908803900457538,0.9553571428571429,0.6000529707490714,0.9630281690140845
15,0.0006358369443998922,1.0,0.27020042233398767,0.9459459459459459,0.9348167718703816,0.9523809523809523,0.6100296792371754,0.9630281690140845
16,0.0005213050014233133,1.0,0.2934175822352595,0.9459459459459459,0.9095910296069055,0.9523809523809523,0.6152031200326148,0.9612676056338029
17,0.00042630788059067466,1.0,0.3023936642827154,0.9425675675675675,0.9492916674892904,0.9523809523809523,0.6203502490390618,0.9630281690140845
18,0.00035363449469831093,1.0,0.30524254544955026,0.9459459459459459,0.9597740900354843,0.9523809523809523,0.6288619921943857,0.9630281690140845
19,0.0002883694315404945,1.0,0.31270233991033497,0.9459459459459459,0.9614365134347073,0.9494047619047619,0.629085604994182,0.9612676056338029
20,0.00027585792166069206,1.0,0.3188425334227271,0.9459459459459459,0.9696924829619034,0.9494047619047619,0.6360159313790837,0.9612676056338029
21,0.00022110419486466766,1.0,0.3223587117895615,0.9459459459459459,0.9831874891372602,0.9494047619047619,0.6476422640589525,0.9612676056338029
22,0.00019657576386640456,1.0,0.3267635649513149,0.9459459459459459,0.9894318589564192,0.9494047619047619,0.6529509991711981,0.9612676056338029
23,0.00017201082964181844,1.0,0.3336096776509973,0.9425675675675675,0.9904925143425968,0.9523809523809523,0.651828017659768,0.9630281690140845
24,0.00015238324368942933,1.0,0.3364747447055654,0.9459459459459459,0.957492564804887,0.9523809523809523,0.6610414285774462,0.9612676056338029
25,0.0001371390369649306,1.0,0.3407279112776127,0.9459459459459459,1.2539865525294922,0.9494047619047619,0.812549816968074,0.9612676056338029
26,0.0001201976670269657,1.0,0.34505320588811234,0.9459459459459459,1.2158117350414008,0.9523809523809523,0.8163088721325943,0.9612676056338029
27,0.00010925430304408637,1.0,0.3479478648224192,0.9459459459459459,1.265144207886439,0.9494047619047619,0.8211993428414232,0.9595070422535211
28,9.88209057462989e-05,1.0,0.3534014962822977,0.9459459459459459,1.2697719067196498,0.9494047619047619,0.8249953235072568,0.9612676056338029
29,8.873384250774177e-05,1.0,0.35580805085790795,0.9459459459459459,0.9796456896321418,0.9523809523809523,0.8316035789017747,0.9612676056338029
30,7.92566313676148e-05,1.0,0.3367696360790984,0.9493243243243243,1.277912628433992,0.9494047619047619,0.8249410829619591,0.9630281690140845
31,7.19549000003093e-05,1.0,0.3627940976204206,0.9459459459459459,1.2608811032923317,0.9523809523809523,0.8352737130225353,0.9595070422535211
32,6.79097833314135e-05,1.0,0.3646426205764933,0.9459459459459459,1.2889948654635195,0.9494047619047619,0.840547830467404,0.9595070422535211
33,6.095027716943217e-05,1.0,0.36630834252156846,0.9459459459459459,1.1860042110442677,0.9523809523809523,0.8478169343540047,0.9595070422535211
34,5.494486234759834e-05,1.0,0.3703715758683172,0.9459459459459459,1.2580031585210525,0.9523809523809523,0.8506274576266694,0.9595070422535211
35,5.0184412550441406e-05,1.0,0.372042129190094,0.9459459459459459,1.142924655170349,0.9553571428571429,0.8534542056320834,0.9595070422535211
36,4.4328289054356486e-05,1.0,0.32177346502904985,0.9493243243243243,1.265416876015405,0.9523809523809523,0.8558234555768176,0.9595070422535211
37,4.353213072952122e-05,1.0,0.6536224822415738,0.9493243243243243,1.2749826470796695,0.9523809523809523,0.861198311040086,0.9595070422535211
38,4.084219780847762e-05,1.0,0.6628228662344433,0.9459459459459459,1.3045060500198074,0.9523809523809523,0.8634476086362705,0.9595070422535211
39,3.6058647697012166e-05,1.0,0.6653082588761334,0.9459459459459459,1.3195185990558964,0.9494047619047619,0.8671312769353035,0.9595070422535211
40,3.420746698694538e-05,1.0,0.6670179204785175,0.9459459459459459,1.5765387631335188,0.9494047619047619,1.021450874691703,0.9595070422535211
41,3.248536652449039e-05,1.0,0.6286040467796087,0.9493243243243243,1.5775098186354517,0.9494047619047619,1.021833807327333,0.9595070422535211
42,2.872921349870505e-05,1.0,0.6729301756061254,0.9459459459459459,1.5811248533707623,0.9494047619047619,1.0251318286861828,0.9595070422535211
