epoch,training_loss,train_accuracy,test_loss,test_accuracy,real_test_loss,real_test_accuracy,real_complete_loss,real_complete_accuracy
0,0.5527156085320697,0.5096685082872928,0.5213922298333097,0.4774193548387097,0.5796618828891029,0.5070422535211268,0.5608292488005859,0.5337078651685393
1,0.501902331522208,0.5013812154696132,0.489921177220681,0.5290322580645161,0.35969117201510553,0.6338028169014085,0.34505807514448933,0.651685393258427
2,0.47745766340097595,0.5317679558011049,0.5173119631485127,0.4838709677419355,0.30224064547030755,0.6197183098591549,0.29476275913982414,0.6292134831460674
3,0.45986228392624107,0.5441988950276243,0.5097519124703936,0.5290322580645161,0.3422845909274618,0.6338028169014085,0.32719076737196423,0.6460674157303371
4,0.43651492063271896,0.5497237569060773,0.546120031408575,0.5387096774193548,0.459583535401026,0.5985915492957746,0.44118876708540644,0.6235955056179775
5,0.41889838600370105,0.5897790055248618,0.5718770414132684,0.5193548387096775,0.4127086401313648,0.5352112676056338,0.3981283664065047,0.5561797752808989
6,0.4082310848188579,0.5953038674033149,0.5650427958747792,0.5451612903225806,0.4864174548182374,0.5845070422535211,0.4561598937477121,0.6123595505617978
7,0.37946280016556116,0.600828729281768,0.564549233696814,0.5,0.49221662308817443,0.5915492957746479,0.460917581954521,0.6179775280898876
8,0.3606140513303664,0.6256906077348067,0.5864176091430108,0.532258064516129,0.5095552354272206,0.5915492957746479,0.4863894664469442,0.6123595505617978
9,0.33037131091762134,0.6477900552486188,0.5971814491943787,0.532258064516129,0.48320075033398996,0.5915492957746479,0.4552949322479139,0.6179775280898876
10,0.31252048046271286,0.6588397790055248,0.6084052279170963,0.5225806451612903,0.47286927670692946,0.5985915492957746,0.4274704403314593,0.6292134831460674
11,0.2974638699953321,0.675414364640884,0.6281911828374911,0.5193548387096775,0.535778342119851,0.5704225352112676,0.49739791632347397,0.6067415730337079
12,0.27957300530968154,0.6685082872928176,0.6376084156146633,0.5064516129032258,0.4473742406789056,0.5985915492957746,0.40061656408943236,0.6292134831460674
13,0.24737164882351872,0.7182320441988951,0.7138458838939362,0.5193548387096775,0.8074138510439784,0.5633802816901409,0.7409119233780075,0.5898876404494382
14,0.23601958099671463,0.7196132596685083,0.8472687488857417,0.45483870967741935,0.4302585833496086,0.5915492957746479,0.39311305367325045,0.6292134831460674
15,0.21250405958133503,0.7375690607734806,0.7078639073060795,0.5193548387096775,0.6938091357579639,0.5492957746478874,0.6405216347981438,0.5786516853932584
16,0.1950146640065314,0.7596685082872928,0.6766677324132498,0.5258064516129032,0.6271193900775217,0.5845070422535211,0.5737969290732937,0.6067415730337079
17,0.17565553928249691,0.7748618784530387,0.7259442402800965,0.5225806451612903,0.6487640450496643,0.5633802816901409,0.5768489876521353,0.601123595505618
18,0.1549443926390303,0.824585635359116,0.7324387290762857,0.4967741935483871,0.5678959625255001,0.5704225352112676,0.5081592479179021,0.601123595505618
19,0.1505670159370497,0.8218232044198895,0.7159074761461647,0.5290322580645161,0.5556131469177633,0.5845070422535211,0.49512586854869145,0.6348314606741573
20,0.14349883725274026,0.8287292817679558,0.7245272365387438,0.5129032258064516,0.7328035440160663,0.5845070422535211,0.6549432416161355,0.6123595505617978
21,0.12016340831700822,0.8604972375690608,0.7132614573644054,0.5225806451612903,0.6909255435293488,0.5633802816901409,0.6183614900546264,0.601123595505618
22,0.10794666376360756,0.8839779005524862,0.7701428562091033,0.4838709677419355,0.772026733986166,0.5422535211267606,0.6960224284197916,0.5786516853932584
23,0.10378074031700257,0.888121546961326,0.7207902778856337,0.4806451612903226,0.6137508703116984,0.5704225352112676,0.5425307215573207,0.6292134831460674
24,0.09274413038145825,0.9019337016574586,0.7594742565126639,0.4838709677419355,0.6128577433713437,0.5774647887323944,0.5371424703403596,0.6235955056179775
25,0.09971420524126685,0.8770718232044199,0.7599399867921978,0.5032258064516129,0.6597517784143812,0.6056338028169014,0.58965297186292,0.6404494382022472
26,0.08513670948986453,0.9102209944751382,0.7639013979997066,0.5096774193548387,0.5750272446295613,0.5422535211267606,0.5139462265130094,0.5898876404494382
27,0.07643242445654348,0.9240331491712708,0.7988594810284989,0.4838709677419355,0.7341458903552643,0.5352112676056338,0.6537333318186672,0.5898876404494382
28,0.07359116814292287,0.9185082872928176,0.7988806123800215,0.4645161290322581,0.6021456589141835,0.5563380281690141,0.5253721527202451,0.6179775280898876
29,0.061805603243556106,0.9392265193370166,0.7691711495383999,0.5096774193548387,0.5493813164361661,0.6338028169014085,0.4979803811408366,0.6797752808988764
30,0.05522403268206084,0.9447513812154696,0.7684801425814635,0.4838709677419355,0.6501614802490763,0.5422535211267606,0.5965831315437897,0.5955056179775281
31,0.0744847349282412,0.9240331491712708,0.7948654864824587,0.4838709677419355,0.6956782884367834,0.5563380281690141,0.6073598205530493,0.6067415730337079
32,0.07522593798232506,0.9212707182320442,0.7678768378231795,0.47419354838709676,0.7233155562876868,0.5070422535211268,0.6434806355486462,0.5786516853932584
33,0.07034957365231194,0.9406077348066298,0.7369470208537795,0.4870967741935484,0.6727553424541224,0.5774647887323944,0.5908036026704712,0.6292134831460674
34,0.05605243148309867,0.9530386740331491,0.8012591432618548,0.4838709677419355,0.6651553808593414,0.5211267605633803,0.5890643715876772,0.5898876404494382
35,0.04607343807243996,0.9668508287292817,0.7989324557389585,0.47096774193548385,0.7584164569754495,0.528169014084507,0.6710789108585661,0.5898876404494382
36,0.04400495810198497,0.9613259668508287,0.7635059698312092,0.4838709677419355,0.7738784359322047,0.5563380281690141,0.6950372824827313,0.6067415730337079
37,0.0443724367533532,0.962707182320442,0.7936186825552385,0.4838709677419355,0.856087274711684,0.5140845070422535,0.7467257888867321,0.5674157303370787
38,0.048392209879319484,0.9654696132596685,0.7577724543317491,0.4935483870967742,0.6845623739391671,0.5563380281690141,0.5999270033178291,0.6179775280898876
39,0.052421204710233885,0.9544198895027625,0.7685168742253741,0.4838709677419355,0.8469551463978706,0.5211267605633803,0.7371923376837474,0.5842696629213483
40,0.04131190866340435,0.9654696132596685,0.7554388370214691,0.4838709677419355,0.6373185733608692,0.5563380281690141,0.5842249584802834,0.6067415730337079
41,0.038440100929943904,0.9723756906077348,0.7536665674096213,0.4870967741935484,0.6163996607333694,0.5915492957746479,0.5398117749156494,0.6404494382022472
42,0.05164210323279869,0.962707182320442,0.7635917787440121,0.49032258064516127,0.5892407095181087,0.5915492957746479,0.5259821182221509,0.6404494382022472
43,0.040473899214381534,0.9751381215469613,0.7607461239181219,0.47419354838709676,0.690175401976555,0.5845070422535211,0.6146735418656595,0.6348314606741573
44,0.03747505824645808,0.9723756906077348,0.7508873966396711,0.5032258064516129,0.703911865034967,0.5563380281690141,0.6212499924298386,0.6179775280898876
45,0.03544591787903952,0.9779005524861878,0.7513777127204042,0.5064516129032258,0.6163683616807094,0.5915492957746479,0.5449591113944091,0.6404494382022472
