Epoch,Batch,Loss
0,0,148.57235717773438
1,0,134.56224060058594
2,0,123.56307220458984
3,0,118.48111724853516
4,0,114.22859954833984
5,0,110.23741149902344
6,0,105.69205474853516
7,0,102.68294525146484
8,0,100.16281127929688
9,0,96.28779602050781
10,0,94.17984771728516
11,0,91.30905151367188
12,0,88.90007781982422
13,0,86.17164611816406
14,0,82.69524383544922
15,0,81.03015899658203
16,0,77.67362976074219
17,0,76.2286148071289
18,0,72.70203399658203
19,0,71.58265686035156
20,0,68.26055145263672
21,0,66.61971282958984
22,0,63.20204162597656
23,0,60.381500244140625
24,0,57.6167106628418
25,0,54.635135650634766
26,0,52.164588928222656
27,0,49.301937103271484
28,0,47.40899658203125
29,0,44.531166076660156
30,0,42.69514465332031
31,0,40.052711486816406
32,0,38.962181091308594
33,0,36.9600830078125
34,0,35.48672866821289
35,0,34.070350646972656
36,0,32.315738677978516
37,0,30.582311630249023
38,0,29.782352447509766
39,0,29.531848907470703
40,0,27.678009033203125
41,0,26.85063934326172
42,0,25.55821990966797
43,0,25.31495475769043
44,0,23.245010375976562
45,0,22.45619773864746
46,0,20.727975845336914
47,0,19.908824920654297
48,0,19.931974411010742
49,0,18.78582191467285
50,0,17.020435333251953
51,0,16.326993942260742
52,0,16.165437698364258
53,0,14.64407730102539
54,0,13.536223411560059
55,0,13.275955200195312
56,0,12.134652137756348
57,0,11.098493576049805
58,0,10.213727951049805
59,0,9.458307266235352
60,0,7.687707424163818
61,0,7.453272819519043
62,0,6.692016124725342
63,0,6.212221145629883
64,0,5.3608012199401855
65,0,4.684066295623779
66,0,4.1768903732299805
67,0,3.822504997253418
68,0,3.5470290184020996
69,0,2.956084966659546
70,0,2.16766095161438
71,0,1.3694498538970947
72,0,0.7644362449645996
73,0,1.1507115364074707
74,0,0.4763031005859375
75,0,-0.2130289077758789
76,0,-0.3359951972961426
77,0,-0.6449089050292969
78,0,-0.3645510673522949
79,0,-1.2796683311462402
80,0,-1.5363402366638184
81,0,-1.7711749076843262
82,0,-2.924121856689453
83,0,-1.9641375541687012
84,0,-2.676642417907715
85,0,-3.750789165496826
86,0,-3.595681667327881
87,0,-3.8390464782714844
88,0,-4.164758682250977
89,0,-3.982612133026123
90,0,-4.680720329284668
91,0,-4.38625955581665
92,0,-5.052577018737793
93,0,-5.404124736785889
94,0,-5.186739921569824
95,0,-5.961925029754639
96,0,-5.426301002502441
97,0,-6.281996250152588
98,0,-5.950185298919678
99,0,-6.4488677978515625
100,0,-6.868166923522949
101,0,-6.936643600463867
102,0,-7.252148628234863
103,0,-6.797362327575684
104,0,-6.818143844604492
105,0,-7.646527290344238
106,0,-7.659994602203369
107,0,-7.6535725593566895
108,0,-8.565794944763184
109,0,-8.160839080810547
110,0,-8.383285522460938
111,0,-7.971190929412842
112,0,-8.406270980834961
113,0,-9.105850219726562
114,0,-8.814489364624023
115,0,-8.593528747558594
116,0,-8.833566665649414
117,0,-8.856887817382812
118,0,-9.110937118530273
119,0,-9.177825927734375
120,0,-9.227790832519531
121,0,-9.873730659484863
122,0,-9.780529975891113
123,0,-9.43687915802002
124,0,-10.383050918579102
125,0,-9.73880386352539
126,0,-10.198236465454102
127,0,-9.482614517211914
128,0,-9.968748092651367
129,0,-10.393186569213867
130,0,-10.498822212219238
131,0,-9.99531364440918
132,0,-10.799506187438965
133,0,-10.540081024169922
134,0,-10.793340682983398
135,0,-10.525278091430664
136,0,-10.910870552062988
137,0,-11.096909523010254
138,0,-11.086156845092773
139,0,-11.095375061035156
140,0,-11.602130889892578
141,0,-11.275716781616211
142,0,-11.098533630371094
143,0,-11.486154556274414
144,0,-11.63083553314209
145,0,-11.588162422180176
146,0,-11.784711837768555
147,0,-11.907095909118652
148,0,-11.808917045593262
149,0,-12.152498245239258
150,0,-11.562665939331055
151,0,-11.927879333496094
152,0,-12.257661819458008
153,0,-12.361104011535645
154,0,-12.038237571716309
155,0,-12.022607803344727
156,0,-12.693719863891602
157,0,-13.125564575195312
158,0,-12.435047149658203
159,0,-12.459643363952637
160,0,-13.110771179199219
161,0,-13.082229614257812
162,0,-12.430572509765625
163,0,-12.38156509399414
164,0,-12.791610717773438
165,0,-13.361520767211914
166,0,-12.73010540008545
167,0,-12.99069595336914
168,0,-13.224292755126953
169,0,-13.496675491333008
170,0,-12.888160705566406
171,0,-13.10721206665039
172,0,-13.54508113861084
173,0,-13.693794250488281
174,0,-13.769627571105957
175,0,-13.835912704467773
176,0,-13.562498092651367
177,0,-13.144943237304688
178,0,-13.883180618286133
179,0,-13.250188827514648
180,0,-13.833077430725098
181,0,-14.197547912597656
182,0,-13.921747207641602
183,0,-14.258903503417969
184,0,-14.132366180419922
185,0,-14.686890602111816
186,0,-14.224672317504883
187,0,-14.108538627624512
188,0,-14.154672622680664
189,0,-14.142237663269043
190,0,-14.33563232421875
191,0,-14.68442440032959
192,0,-14.61569595336914
193,0,-14.699159622192383
194,0,-14.305648803710938
195,0,-14.860401153564453
196,0,-14.972742080688477
197,0,-14.626078605651855
198,0,-14.649148941040039
199,0,-14.71976089477539
200,0,-15.17432975769043
201,0,-14.796603202819824
202,0,-14.713905334472656
203,0,-15.239517211914062
204,0,-15.597332000732422
205,0,-14.858707427978516
206,0,-15.442962646484375
207,0,-15.878469467163086
208,0,-15.128168106079102
209,0,-15.541685104370117
210,0,-15.461681365966797
211,0,-16.135557174682617
212,0,-15.627969741821289
213,0,-16.186248779296875
214,0,-15.652362823486328
215,0,-16.049230575561523
216,0,-15.436697006225586
217,0,-15.664789199829102
218,0,-16.537275314331055
219,0,-15.961941719055176
220,0,-16.145122528076172
221,0,-16.487682342529297
222,0,-15.818300247192383
223,0,-16.1785888671875
224,0,-16.29657745361328
