Epoch,Batch,Loss
0,0,133.91842651367188
1,0,117.13912963867188
2,0,107.76997375488281
3,0,99.57173919677734
4,0,93.8902359008789
5,0,90.51820373535156
6,0,89.89971923828125
7,0,83.49545288085938
8,0,82.80487823486328
9,0,78.80974578857422
10,0,75.24890899658203
11,0,73.08975219726562
12,0,68.44566345214844
13,0,67.45817565917969
14,0,63.58772659301758
15,0,61.72748565673828
16,0,58.88450622558594
17,0,55.3094596862793
18,0,53.82928466796875
19,0,50.98674011230469
20,0,49.23597717285156
21,0,45.010528564453125
22,0,43.351470947265625
23,0,40.84620666503906
24,0,39.54313278198242
25,0,36.43778610229492
26,0,32.83684539794922
27,0,32.2467155456543
28,0,28.597909927368164
29,0,25.538204193115234
30,0,24.495574951171875
31,0,23.976369857788086
32,0,21.512928009033203
33,0,20.709129333496094
34,0,17.873441696166992
35,0,17.011215209960938
36,0,17.06996726989746
37,0,14.932211875915527
38,0,14.933995246887207
39,0,12.616241455078125
40,0,12.09997272491455
41,0,11.606481552124023
42,0,10.425301551818848
43,0,9.976358413696289
44,0,8.740630149841309
45,0,6.207763671875
46,0,6.427649021148682
47,0,5.876901626586914
48,0,4.703592300415039
49,0,3.4266374111175537
50,0,2.4700331687927246
51,0,2.328087091445923
52,0,0.31107139587402344
53,0,0.5402555465698242
54,0,-1.032461166381836
55,0,-0.673316478729248
56,0,-2.887681007385254
57,0,-2.9196314811706543
58,0,-4.089753150939941
59,0,-5.019526481628418
60,0,-5.6802191734313965
61,0,-6.535058975219727
62,0,-7.637456893920898
63,0,-7.851743698120117
64,0,-7.730374336242676
65,0,-8.707324981689453
66,0,-9.15577220916748
67,0,-10.662758827209473
68,0,-9.703392028808594
69,0,-11.472925186157227
70,0,-11.518287658691406
71,0,-12.713861465454102
72,0,-11.950343132019043
73,0,-12.671122550964355
74,0,-13.38895034790039
75,0,-13.264110565185547
76,0,-14.279462814331055
77,0,-12.902587890625
78,0,-14.285602569580078
79,0,-15.1678466796875
80,0,-14.93780517578125
81,0,-15.565156936645508
82,0,-15.755000114440918
83,0,-15.367740631103516
84,0,-15.780216217041016
85,0,-16.521974563598633
86,0,-17.291725158691406
87,0,-17.12102508544922
88,0,-17.27854347229004
89,0,-17.149246215820312
90,0,-17.775588989257812
91,0,-18.59162139892578
92,0,-18.291255950927734
93,0,-18.57007598876953
94,0,-18.774398803710938
95,0,-17.831960678100586
96,0,-18.016176223754883
97,0,-19.555513381958008
98,0,-18.533737182617188
99,0,-19.664146423339844
100,0,-18.159671783447266
101,0,-19.167146682739258
102,0,-19.751476287841797
103,0,-20.564910888671875
104,0,-20.347917556762695
105,0,-19.866819381713867
106,0,-19.95801544189453
107,0,-21.030899047851562
108,0,-21.349384307861328
109,0,-20.147247314453125
110,0,-21.444217681884766
111,0,-21.578033447265625
112,0,-21.539060592651367
113,0,-21.204261779785156
114,0,-22.319259643554688
115,0,-22.569849014282227
116,0,-22.425994873046875
117,0,-21.69011878967285
118,0,-22.337074279785156
119,0,-23.225143432617188
120,0,-23.602344512939453
121,0,-23.01726722717285
122,0,-22.275798797607422
123,0,-23.685270309448242
124,0,-23.14354133605957
125,0,-23.237991333007812
126,0,-24.156827926635742
127,0,-22.99921417236328
128,0,-23.80699348449707
129,0,-23.01009750366211
130,0,-24.795326232910156
131,0,-23.429893493652344
132,0,-24.34697151184082
133,0,-25.42940902709961
