percentage_top_1,percentage_bottom_1,percentage_top_2,percentage_bottom_2
39.94334277620396,60.05665722379604,37.027162139643394,62.972837860356606
0.0,100.0,0.0,100.0
19.91334777537077,80.08665222462923,40.35994000999833,59.64005999000167
0.0,100.0,0.0,100.0
26.97883686052325,73.02116313947676,45.57573737710381,54.42426262289619
2.0496583902682888,97.95034160973171,30.478253624395933,69.52174637560407
0.0,100.0,29.678386935510748,70.32161306448926
0.0,100.0,0.0,100.0
0.0,100.0,31.678053657723716,68.32194634227628
0.0,100.0,0.0,100.0
39.62672887852025,60.37327112147975,39.793367772037996,60.206632227962004
40.20996500583236,59.79003499416764,53.39110148308615,46.60889851691385
36.02732877853691,63.97267122146309,44.35927345442426,55.64072654557574
37.777037160473256,62.222962839526744,42.50958173637727,57.49041826362273
0.0,100.0,0.0,100.0
36.77720379936677,63.22279620063323,46.14230961506416,53.85769038493584
0.0,100.0,24.66255624062656,75.33744375937344
10.881519746708882,89.11848025329112,46.59223462756207,53.40776537243793
24.995834027662056,75.00416597233794,39.56007332111315,60.43992667888685
0.0,100.0,9.365105815697383,90.63489418430262
42.409598400266624,57.590401599733376,55.490751541409765,44.509248458590235
0.13331111481419763,99.86668888518581,38.61023162806199,61.38976837193801
43.926012331278116,56.073987668721884,41.24312614564239,58.75687385435761
57.79036827195468,42.20963172804532,53.44109315114147,46.55890684885853
32.64455924012665,67.35544075987335,33.56107315447425,66.43892684552574
14.94750874854191,85.0524912514581,36.393934344275955,63.606065655724045
48.74187635394101,51.25812364605899,43.459423429428426,56.540576570571574
9.331778036993835,90.66822196300616,33.54440926512248,66.45559073487752
11.248125312447925,88.75187468755207,37.777037160473256,62.222962839526744
0.0,100.0,0.0,100.0
53.25779036827195,46.74220963172805,49.35844025995667,50.64155974004333
49.87502082986169,50.12497917013831,49.17513747708715,50.82486252291285
0.0,100.0,9.28178636893851,90.71821363106149
45.57573737710381,54.42426262289619,52.841193134477585,47.158806865522415
10.864855857357107,89.1351441426429,40.62656223962673,59.37343776037327
33.12781203132811,66.87218796867188,40.29328445259123,59.70671554740877
30.77820363272788,69.22179636727212,38.59356773871021,61.40643226128979
4.649225129145142,95.35077487085486,39.99333444425929,60.00666555574071
14.514247625395768,85.48575237460423,40.59323446092318,59.40676553907682
28.09531744709215,71.90468255290784,33.51108148641893,66.48891851358107
0.8665222462922846,99.13347775370771,40.426595567405435,59.573404432594565
12.314614230961507,87.68538576903849,46.20896517247125,53.79103482752875
4.632561239793368,95.36743876020662,38.42692884519247,61.57307115480753
48.425262456257286,51.574737543742714,45.225795700716546,54.774204299283454
44.0759873354441,55.9240126645559,48.17530411598067,51.82469588401933
41.70971504749208,58.29028495250792,41.276453924345944,58.723546075654056
12.181303116147308,87.8186968838527,35.71071488085319,64.28928511914681
40.99316780536577,59.00683219463423,37.39376770538244,62.60623229461756
0.0,100.0,0.0,100.0
0.0,100.0,1.8163639393434425,98.18363606065655
25.44575904015997,74.55424095984003,45.94234294284286,54.05765705715714
14.764205965672389,85.23579403432761,40.59323446092318,59.40676553907682
1.2997833694384269,98.70021663056157,35.944009331778034,64.05599066822197
42.409598400266624,57.590401599733376,43.759373437760374,56.240626562239626
38.39360106648892,61.60639893351108,38.89351774704216,61.10648225295784
0.0,100.0,12.564572571238127,87.43542742876187
33.04449258456924,66.95550741543076,40.95984002666223,59.04015997333777
0.0,100.0,0.0,100.0
2.8161973004499252,97.18380269955007,38.493584402599566,61.506415597400434
5.115814030994835,94.88418596900516,34.594234294284284,65.40576570571571
0.0,100.0,0.0,100.0
0.0,100.0,0.0,100.0
40.20996500583236,59.79003499416764,49.04182636227296,50.95817363772704
33.51108148641893,66.48891851358107,36.560573237793704,63.439426762206296
6.098983502749541,93.90101649725045,32.91118146975504,67.08881853024496
10.948175304115981,89.05182469588402,41.29311781369772,58.70688218630228
0.0,100.0,6.132311281453092,93.8676887185469
3.066155640726546,96.93384435927345,37.960339943342774,62.039660056657226
43.09281786368938,56.90718213631062,37.310448258623566,62.689551741376434
5.965672387935344,94.03432761206466,37.89368438593568,62.10631561406432
3.6827195467422094,96.3172804532578,28.778536910514912,71.22146308948508
40.859856690551574,59.140143309448426,50.54157640393267,49.45842359606733
12.347942009665056,87.65205799033494,45.392434594234295,54.607565405765705
5.4157640393267785,94.58423596067323,31.878020329945013,68.12197967005498
9.8816863856024,90.11831361439761,47.35877353774371,52.64122646225629
0.0,100.0,10.931511414764206,89.0684885852358
19.146808865189136,80.85319113481086,46.55890684885852,53.44109315114148
1.3831028161973005,98.6168971838027,33.76103982669555,66.23896017330445
6.665555740709881,93.33444425929012,36.07732044659224,63.92267955340776
50.774870854857525,49.225129145142475,48.49191801366439,51.50808198633561
0.0,100.0,38.06032327945342,61.93967672054658
39.976670554907514,60.023329445092486,48.675220796533914,51.324779203466086
50.69155140809865,49.30844859190135,46.94217630394934,53.05782369605066
0.0,100.0,0.0,100.0
26.7455424095984,73.2544575904016,40.10998166972171,59.89001833027829
30.528245292451256,69.47175470754874,35.39410098316947,64.60589901683053
42.30961506415598,57.69038493584402,38.81019830028329,61.18980169971671
0.0,100.0,0.0,100.0
10.581569738376938,89.41843026162306,47.242126312281286,52.757873687718714
4.399266788868522,95.60073321113148,33.744375937343776,66.25562406265622
17.030494917513746,82.96950508248625,44.05932344609232,55.94067655390768
13.56440593234461,86.43559406765539,35.52741209798367,64.47258790201633
34.410931511414766,65.58906848858524,39.92667888685219,60.07332111314781
24.179303449425095,75.82069655057491,40.19330111648058,59.80669888351942
