Epoch,Generator Loss,Discriminator Loss
0,0.7329509258270264,0.010557049885392189
1,0.7434182167053223,-0.007137134671211243
2,0.7372132539749146,-0.03563511744141579
3,0.7574102282524109,-0.04919721931219101
4,0.7720022797584534,-0.08585871011018753
5,0.7465454936027527,-0.19482365250587463
6,0.7092540860176086,-0.23014283180236816
7,0.6998463869094849,-0.2287108302116394
8,0.6356908082962036,-0.23557189106941223
9,0.60169517993927,-0.3608400225639343
10,0.5895960330963135,-0.34410354495048523
11,0.4758972227573395,-0.3666372299194336
12,0.3915032148361206,-0.39325809478759766
13,0.3392907381057739,-0.3576605021953583
14,0.179345041513443,-0.3981908857822418
15,0.12319368124008179,-0.37254858016967773
16,0.014008164405822754,-0.2809928059577942
17,-0.08998548984527588,-0.33676767349243164
18,-0.14442098140716553,-0.48774605989456177
19,-0.2929874658584595,-0.37917107343673706
20,-0.22821366786956787,-0.3799095153808594
21,-0.34541183710098267,-0.34382903575897217
22,-0.44019174575805664,-0.29849767684936523
23,-0.3040478229522705,-0.21990621089935303
24,-0.4669744372367859,-0.3465200662612915
25,-0.38883090019226074,-0.2569248676300049
26,-0.5050166249275208,-0.367634654045105
27,-0.5806398987770081,-0.21917521953582764
28,-0.7247284054756165,-0.07364881038665771
29,-0.7306464910507202,0.03200340270996094
30,-0.6503416299819946,0.11809718608856201
31,-0.6738852858543396,0.14723873138427734
32,-0.7836905717849731,0.28344666957855225
33,-0.8223652839660645,0.0664147138595581
34,-0.8634588122367859,0.2839198112487793
35,-0.7274975776672363,0.2842341661453247
36,-0.826217770576477,0.5924787521362305
37,-0.8917035460472107,0.30706679821014404
38,-0.920207142829895,0.29018843173980713
39,-0.7988142967224121,0.41634392738342285
40,-0.7813816666603088,0.4955863952636719
41,-0.6032597422599792,0.22856712341308594
42,-0.6872418522834778,0.10498106479644775
43,-0.57763671875,-0.017955660820007324
44,-0.5735868215560913,0.10691940784454346
45,-0.4316433370113373,-0.22168517112731934
46,-0.37463364005088806,-0.02485036849975586
47,-0.4633816182613373,-0.0796515941619873
48,-0.39910995960235596,-0.251564085483551
49,-0.29766660928726196,-0.14172488451004028
50,-0.338069885969162,-0.14506053924560547
51,-0.24704673886299133,-0.14995139837265015
52,-0.3257378935813904,-0.3018483519554138
53,-0.2001338005065918,-0.21516048908233643
54,-0.21672901511192322,-0.032988667488098145
55,-0.1693229377269745,-0.16644561290740967
56,-0.22138407826423645,-0.2069849967956543
57,-0.19775250554084778,-0.14289146661758423
58,-0.24034297466278076,-0.21250903606414795
59,-0.3561193346977234,-0.11784940958023071
60,-0.3637794256210327,0.06664597988128662
61,-0.3091220557689667,-0.007993817329406738
62,-0.33083677291870117,0.019493579864501953
63,-0.3972771465778351,0.1091875433921814
64,-0.4548279047012329,0.15677541494369507
65,-0.23175472021102905,0.13035517930984497
66,-0.3801345229148865,0.09936004877090454
67,-0.263281911611557,-0.019993126392364502
68,-0.30409783124923706,-0.09898751974105835
69,-0.22348293662071228,-0.04600399732589722
70,-0.38858357071876526,0.10345417261123657
71,-0.2598540186882019,0.100791335105896
72,-0.4270956218242645,-0.032436370849609375
73,-0.3502403199672699,0.18826276063919067
74,-0.3107202351093292,0.16702735424041748
75,-0.4318799376487732,0.21743243932724
76,-0.6486401557922363,0.09975916147232056
77,-0.6425471901893616,0.15713804960250854
78,-0.7206578254699707,0.16622793674468994
79,-0.7987366914749146,0.33576303720474243
80,-0.8729711771011353,0.14931058883666992
81,-1.0404272079467773,0.4295175075531006
82,-1.0853911638259888,0.46120500564575195
83,-1.1887564659118652,0.406366229057312
84,-1.2009727954864502,0.3648465871810913
85,-1.3874553442001343,0.39550864696502686
86,-1.3151636123657227,0.5333561897277832
87,-1.251293420791626,0.5510698556900024
88,-1.4036190509796143,0.15512526035308838
89,-1.435062289237976,0.41446828842163086
90,-1.2847882509231567,0.4593081474304199
91,-1.4292179346084595,0.49834930896759033
92,-1.1939094066619873,0.06343317031860352
93,-1.3403806686401367,0.19421124458312988
94,-1.3908644914627075,-0.045090556144714355
95,-1.3690390586853027,-0.007570028305053711
96,-1.4803216457366943,-0.13177454471588135
97,-1.3009698390960693,0.08506417274475098
98,-1.2441751956939697,-0.13682353496551514
99,-1.371462106704712,-0.1823415756225586
100,-1.2012373208999634,-0.26451575756073
101,-1.1843057870864868,-0.1959984302520752
102,-1.305935025215149,-0.14746153354644775
103,-1.1283091306686401,0.047020792961120605
104,-1.4391664266586304,-0.21990132331848145
105,-1.3439414501190186,-0.08060073852539062
106,-1.4558711051940918,-0.09496331214904785
107,-1.305991530418396,-0.0010907649993896484
108,-1.4069035053253174,0.04603981971740723
109,-1.3684589862823486,0.23522162437438965
110,-1.5887818336486816,0.08628249168395996
111,-1.6281249523162842,0.15831124782562256
112,-1.618638038635254,0.3427848815917969
113,-1.74137544631958,0.3213118314743042
114,-1.948184609413147,0.45542609691619873
115,-1.8363288640975952,0.5534902811050415
116,-1.7960665225982666,0.5929946899414062
117,-1.8782086372375488,0.4021373987197876
118,-1.9657230377197266,0.18584048748016357
119,-1.942564845085144,0.36582446098327637
120,-1.9720834493637085,0.30641984939575195
121,-1.7577555179595947,0.3942446708679199
122,-1.7190866470336914,0.24585652351379395
123,-1.6620831489562988,0.14034974575042725
124,-1.5985275506973267,0.16250908374786377
125,-1.4098693132400513,-0.02927267551422119
126,-1.2458051443099976,0.08308196067810059
127,-1.1294054985046387,-0.26781678199768066
128,-1.0933191776275635,-0.11174547672271729
129,-1.0065711736679077,-0.30667221546173096
130,-0.9419122934341431,-0.11886048316955566
131,-0.8964598178863525,-0.2511732578277588
132,-0.6190598607063293,-0.2166687250137329
133,-0.7148019075393677,-0.26936042308807373
134,-0.7537596821784973,-0.15954124927520752
135,-0.8122923374176025,-0.18939733505249023
136,-0.8726081252098083,-0.20610928535461426
137,-0.742283284664154,-0.026636838912963867
138,-0.8502745032310486,0.2852109670639038
139,-0.8115605115890503,0.07652604579925537
140,-0.9042192101478577,0.38791775703430176
141,-1.0458061695098877,0.49717944860458374
142,-0.9309468269348145,0.3737099766731262
143,-1.1117866039276123,0.2670964002609253
144,-1.1543128490447998,0.5030379891395569
145,-1.2254712581634521,0.43765705823898315
146,-1.3087583780288696,0.30821001529693604
147,-1.205641269683838,0.22885119915008545
148,-1.237499475479126,0.32139694690704346
149,-1.2480872869491577,0.2627828121185303
150,-1.2169346809387207,0.22818493843078613
151,-1.2369811534881592,0.16590845584869385
152,-1.0231164693832397,-0.2828948497772217
153,-1.0146162509918213,-0.07239007949829102
154,-1.0198537111282349,-0.25664401054382324
155,-1.00540030002594,-0.24613571166992188
156,-0.8669707775115967,-0.2509039640426636
157,-0.9638715982437134,-0.32649433612823486
158,-0.9039702415466309,-0.3162369728088379
159,-0.9476118683815002,-0.49485599994659424
160,-1.0044869184494019,-0.2753126621246338
161,-1.0206819772720337,-0.24024152755737305
162,-1.2403761148452759,-0.08510231971740723
163,-1.2722750902175903,0.06071436405181885
164,-1.4075390100479126,-0.03451812267303467
165,-1.4235377311706543,0.07011306285858154
166,-1.5595479011535645,0.2976045608520508
167,-1.5054140090942383,0.11617136001586914
168,-1.7068543434143066,0.3641892671585083
169,-1.780469536781311,0.3346978425979614
170,-1.918199896812439,0.41810548305511475
171,-1.8343168497085571,0.23991239070892334
172,-1.9729197025299072,0.31184911727905273
173,-1.8065434694290161,0.28050923347473145
174,-1.7649575471878052,0.1548755168914795
175,-1.7626219987869263,0.1225208044052124
176,-1.6429569721221924,-0.10385751724243164
177,-1.609624981880188,-0.138480544090271
178,-1.4327936172485352,-0.21830987930297852
179,-1.2979848384857178,-0.2536451816558838
180,-1.1574656963348389,-0.3032035827636719
181,-1.0538578033447266,-0.4212547540664673
182,-1.0843926668167114,-0.3458935022354126
183,-1.1597411632537842,-0.2554887533187866
184,-0.9399317502975464,-0.11702358722686768
185,-1.143944501876831,-0.16041016578674316
186,-1.0941786766052246,-0.09257268905639648
187,-1.2982386350631714,-0.22098326683044434
188,-1.1826205253601074,0.043245553970336914
189,-1.2141690254211426,0.004141449928283691
190,-1.2795723676681519,0.0955502986907959
191,-1.191672444343567,0.13419687747955322
192,-1.2906396389007568,-0.015767455101013184
193,-1.1314823627471924,0.09495353698730469
194,-1.0887001752853394,-0.04978179931640625
195,-1.0012855529785156,-0.15215277671813965
196,-0.8069291114807129,-0.2160700559616089
197,-0.973351776599884,-0.14467573165893555
198,-0.7900185585021973,-0.21133637428283691
199,-0.8048518300056458,-0.2074648141860962
200,-1.0248656272888184,-0.29499351978302
201,-1.0861526727676392,-0.0588078498840332
202,-1.2349300384521484,-0.2191164493560791
203,-1.1660041809082031,0.024917125701904297
204,-1.3144135475158691,0.06564688682556152
205,-1.3472809791564941,0.32511281967163086
206,-1.5809133052825928,0.08059334754943848
207,-1.296330213546753,0.3353254795074463
208,-1.522235631942749,0.10976839065551758
209,-1.353007197380066,0.03579270839691162
210,-1.3223687410354614,0.03519773483276367
211,-1.0697742700576782,0.056040287017822266
212,-1.1402183771133423,-0.14956128597259521
213,-0.9828304052352905,-0.4568653106689453
214,-0.9992620348930359,-0.2486354112625122
215,-0.9265406727790833,-0.4436910152435303
216,-0.8970209956169128,-0.307212233543396
217,-1.0823407173156738,-0.26331043243408203
218,-1.119219183921814,-0.31195616722106934
219,-1.234321117401123,-0.21615242958068848
220,-1.261864185333252,-0.18951570987701416
221,-1.2025796175003052,-0.2937842607498169
222,-1.1758735179901123,-0.10016322135925293
223,-1.2126224040985107,-0.12427031993865967
224,-1.0946234464645386,-0.053379178047180176
225,-1.1608177423477173,-0.13390326499938965
226,-1.2302632331848145,-0.20628178119659424
227,-0.9728297591209412,-0.2983647584915161
228,-1.0544253587722778,-0.008674025535583496
229,-1.2231853008270264,-0.21697592735290527
230,-1.1420722007751465,0.02380836009979248
231,-1.1997379064559937,-0.05452418327331543
232,-1.2580854892730713,0.16231787204742432
233,-1.4197397232055664,0.16021668910980225
234,-1.428452491760254,0.09652543067932129
235,-1.4870188236236572,0.2657390832901001
236,-1.459281325340271,-0.02347254753112793
237,-1.4051342010498047,0.24322223663330078
238,-1.5512611865997314,0.11992251873016357
239,-1.5854060649871826,-0.08736968040466309
240,-1.6186223030090332,0.025023221969604492
241,-1.5029747486114502,-0.0997084379196167
242,-1.7187113761901855,0.13032042980194092
243,-1.64188551902771,0.051103949546813965
244,-1.5969491004943848,-0.02923107147216797
245,-1.5153965950012207,-0.16247808933258057
246,-1.4543591737747192,0.02021503448486328
247,-1.3922032117843628,-0.17488455772399902
248,-1.4397964477539062,-0.16375935077667236
249,-1.3814741373062134,-0.30687451362609863
250,-1.3521701097488403,-0.1860048770904541
251,-1.29868745803833,-0.12966489791870117
252,-1.2207831144332886,-0.0995863676071167
253,-1.1627342700958252,-0.230138897895813
254,-1.2653940916061401,-0.08108186721801758
255,-1.259067177772522,-0.23048269748687744
256,-1.0936074256896973,-0.1380852460861206
257,-1.1185016632080078,-0.3475085496902466
258,-1.0991568565368652,-0.24095427989959717
259,-1.1429824829101562,-0.33912134170532227
260,-1.1420704126358032,-0.2707298994064331
261,-1.1633654832839966,-0.18000340461730957
262,-1.1911568641662598,-0.167938232421875
263,-1.1491187810897827,-0.1779799461364746
264,-1.058190941810608,-0.1011878252029419
265,-1.1400690078735352,-0.01964437961578369
266,-1.3305360078811646,-0.10007917881011963
267,-1.2670307159423828,0.0033200979232788086
268,-1.4172706604003906,0.012452960014343262
269,-1.5613298416137695,0.14374864101409912
270,-1.5187700986862183,0.13403093814849854
271,-1.5578482151031494,0.0708014965057373
272,-1.5864386558532715,0.12474334239959717
273,-1.5852792263031006,0.11753630638122559
274,-1.7294292449951172,0.12114596366882324
275,-1.5865159034729004,0.15152454376220703
276,-1.7357378005981445,0.16763615608215332
277,-1.5689584016799927,-0.03721189498901367
278,-1.5633800029754639,-0.17895114421844482
279,-1.536619782447815,-0.06020021438598633
280,-1.4345687627792358,-0.28324007987976074
281,-1.4501469135284424,-0.08273482322692871
282,-1.3446072340011597,-0.2915087938308716
283,-1.3005762100219727,-0.2138441801071167
284,-1.3407601118087769,-0.048308372497558594
285,-1.2325797080993652,-0.2960622310638428
286,-1.245776891708374,-0.12397158145904541
287,-1.3545490503311157,-0.29977357387542725
288,-1.5041415691375732,-0.44076597690582275
289,-1.2990370988845825,-0.33063483238220215
290,-1.2800439596176147,-0.16018128395080566
291,-1.3235037326812744,-0.2697216272354126
292,-1.366084098815918,-0.09472358226776123
293,-1.4066394567489624,-0.20039808750152588
294,-1.3570421934127808,-0.024932146072387695
295,-1.3574122190475464,-0.009508371353149414
296,-1.4169807434082031,-0.0016857385635375977
297,-1.2563084363937378,-0.24154233932495117
298,-1.3965271711349487,-0.08227932453155518
299,-1.3441158533096313,-0.1996011734008789
300,-1.4275588989257812,-0.427942156791687
301,-1.512382984161377,-0.45651447772979736
302,-1.4267079830169678,-0.05601036548614502
303,-1.4777566194534302,-0.23459458351135254
304,-1.4562628269195557,-0.16114723682403564
305,-1.3519299030303955,-0.15411841869354248
306,-1.4431778192520142,-0.17304837703704834
307,-1.3228044509887695,-0.05528116226196289
308,-1.4174933433532715,-0.20401573181152344
309,-1.23728346824646,-0.320209264755249
310,-1.30641770362854,-0.30033373832702637
311,-1.276273250579834,-0.2975567579269409
312,-1.2483943700790405,-0.27551138401031494
313,-1.2501147985458374,-0.31962037086486816
314,-1.2097195386886597,-0.11086475849151611
315,-1.243707299232483,-0.2745547294616699
316,-1.1989420652389526,-0.2879215478897095
317,-1.322793960571289,-0.3402966260910034
318,-1.3418378829956055,-0.3247164487838745
319,-1.330437183380127,-0.16103625297546387
320,-1.4522336721420288,0.053608059883117676
321,-1.4527205228805542,-0.17700529098510742
322,-1.3517000675201416,-0.009037256240844727
323,-1.1723549365997314,-0.2580997943878174
324,-1.2416924238204956,-0.2935091257095337
325,-1.1382403373718262,-0.23744916915893555
326,-0.7932910323143005,0.004875779151916504
327,-1.0204428434371948,-0.695864737033844
328,-0.7294605374336243,-0.4651205539703369
329,-0.7177600264549255,-0.5756321549415588
330,-0.7967796921730042,-0.590998649597168
331,-0.7472663521766663,-0.3768974542617798
332,-0.6881747841835022,-0.5936075448989868
333,-0.754670262336731,-0.5098922848701477
334,-0.9153035879135132,-0.32454097270965576
335,-0.772304892539978,-0.6142547726631165
336,-0.905798077583313,-0.5541195869445801
337,-1.0353448390960693,-0.3443474769592285
338,-1.0381639003753662,-0.050284504890441895
339,-1.082250714302063,-0.20588064193725586
340,-1.1856014728546143,-0.17470872402191162
341,-1.1912405490875244,-0.24897360801696777
342,-1.3207225799560547,-0.17716574668884277
343,-1.475847840309143,0.03728020191192627
344,-1.344988226890564,-0.0761035680770874
345,-1.6024103164672852,-0.09673058986663818
346,-1.5136492252349854,0.14573347568511963
347,-1.3635365962982178,-0.16837799549102783
348,-1.584296464920044,-0.224523663520813
349,-1.6542974710464478,-0.37779879570007324
350,-1.4950405359268188,-0.20103859901428223
351,-1.4678359031677246,-0.2560540437698364
352,-1.625005841255188,-0.1986541748046875
353,-1.4886287450790405,-0.2403879165649414
354,-1.343367338180542,-0.33174288272857666
355,-1.1690820455551147,-0.39720046520233154
356,-1.2724131345748901,-0.4439561367034912
357,-1.2329826354980469,-0.4379323720932007
358,-1.163015365600586,-0.4366070032119751
359,-1.270606517791748,-0.493463397026062
360,-1.1485782861709595,-0.34756338596343994
361,-0.9075465202331543,-0.5174028873443604
362,-0.9935011267662048,-0.5959509611129761
363,-0.8570071458816528,-0.5188404321670532
364,-0.794170081615448,-0.6432827711105347
365,-0.9118890166282654,-0.6066938638687134
366,-0.7731775045394897,-0.48763442039489746
367,-0.688098669052124,-0.3556358814239502
368,-0.7365599274635315,-0.6696872711181641
369,-0.6640306115150452,-0.30303263664245605
370,-0.8206133842468262,-0.5847507119178772
371,-1.0005335807800293,-0.25901782512664795
372,-0.8933175206184387,-0.27740633487701416
373,-0.75481116771698,-0.2548023462295532
374,-0.7997377514839172,-0.46705764532089233
375,-1.0681824684143066,-0.3608289957046509
376,-0.793079674243927,-0.19816827774047852
377,-0.9148579835891724,-0.2009364366531372
378,-1.1523840427398682,-0.17805218696594238
379,-0.9355303049087524,-0.4942967891693115
380,-0.8468049168586731,-0.026385068893432617
381,-0.8064420819282532,-0.4673112630844116
382,-0.9546395540237427,-0.5185436606407166
383,-0.9745355248451233,-0.1492767333984375
384,-0.8194431066513062,-0.5485575795173645
385,-0.8012437224388123,-0.48162853717803955
386,-0.9599930047988892,-0.5139572620391846
387,-1.020405650138855,-0.6054926514625549
388,-0.7524015307426453,-0.28294837474823
389,-0.8667389154434204,-0.5177608728408813
390,-1.0064773559570312,-0.4658839702606201
