Epoch,Batch,Loss
0,0,153.30584716796875
1,0,136.17678833007812
2,0,126.46102905273438
3,0,119.1919174194336
4,0,115.21672821044922
5,0,112.0331802368164
6,0,108.35540771484375
7,0,103.67257690429688
8,0,101.8537368774414
9,0,98.3351821899414
10,0,94.65752410888672
11,0,92.56100463867188
12,0,88.9709243774414
13,0,85.6041488647461
14,0,84.35480499267578
15,0,81.80870056152344
16,0,79.3150863647461
17,0,75.69371795654297
18,0,73.59492492675781
19,0,70.96410369873047
20,0,68.41483306884766
21,0,65.661865234375
22,0,63.229957580566406
23,0,59.91643524169922
24,0,56.5214958190918
25,0,54.2449951171875
26,0,52.80176544189453
27,0,49.80995178222656
28,0,47.42436981201172
29,0,45.190818786621094
30,0,43.45827102661133
31,0,40.75058364868164
32,0,40.1632194519043
33,0,37.42425537109375
34,0,36.777156829833984
35,0,36.420555114746094
36,0,33.36581039428711
37,0,33.53196716308594
38,0,31.131389617919922
39,0,30.258543014526367
40,0,28.17876434326172
41,0,27.09497833251953
42,0,25.91518783569336
43,0,24.622146606445312
44,0,23.92487907409668
45,0,22.86957359313965
46,0,21.429550170898438
47,0,20.992904663085938
48,0,19.67414665222168
49,0,18.76913833618164
50,0,19.009471893310547
51,0,17.880958557128906
52,0,16.733478546142578
53,0,15.771738052368164
54,0,14.649633407592773
55,0,13.695518493652344
56,0,13.378780364990234
57,0,12.710211753845215
58,0,11.41238021850586
59,0,10.75047492980957
60,0,9.835014343261719
61,0,8.897918701171875
62,0,7.865748882293701
63,0,7.463721752166748
64,0,7.254356861114502
65,0,6.66899299621582
66,0,5.3184075355529785
67,0,5.147225856781006
68,0,4.587635517120361
69,0,4.381589889526367
70,0,3.71975040435791
71,0,2.947040557861328
72,0,2.4807446002960205
73,0,2.5085721015930176
74,0,2.6234447956085205
75,0,1.7822792530059814
76,0,1.9053635597229004
77,0,1.8690659999847412
78,0,0.964998722076416
79,0,0.49510622024536133
80,0,0.13090276718139648
81,0,0.6169271469116211
82,0,-0.6563682556152344
83,0,-0.28028440475463867
84,0,0.44046926498413086
85,0,-1.443676471710205
86,0,-1.1865158081054688
87,0,-0.6067619323730469
88,0,-1.598863124847412
89,0,-2.0136890411376953
90,0,-1.7423582077026367
91,0,-3.224984645843506
92,0,-2.484903335571289
93,0,-2.5855140686035156
94,0,-3.302610397338867
95,0,-3.732840061187744
96,0,-2.6063528060913086
97,0,-3.3063931465148926
98,0,-3.7508158683776855
99,0,-3.744600772857666
100,0,-3.4195780754089355
101,0,-4.354230880737305
102,0,-4.216640472412109
103,0,-4.5347771644592285
104,0,-4.747715473175049
105,0,-5.594228267669678
106,0,-5.469385147094727
107,0,-5.300100326538086
108,0,-5.701047897338867
109,0,-5.263243675231934
110,0,-6.039312839508057
111,0,-6.4687581062316895
112,0,-5.8341779708862305
113,0,-6.820681095123291
114,0,-6.252044677734375
115,0,-6.511839866638184
116,0,-6.585206985473633
117,0,-7.085153579711914
118,0,-6.894344806671143
119,0,-6.904767036437988
120,0,-7.878364086151123
121,0,-8.279061317443848
122,0,-7.508998394012451
123,0,-7.981277942657471
124,0,-7.880605220794678
125,0,-7.951892375946045
126,0,-8.487765312194824
127,0,-8.201827049255371
128,0,-8.348104476928711
129,0,-8.230138778686523
130,0,-8.683088302612305
131,0,-9.064542770385742
132,0,-9.065820693969727
133,0,-8.696453094482422
134,0,-9.03207015991211
135,0,-9.26596450805664
136,0,-9.39352035522461
137,0,-9.63856029510498
