Epoch,Batch,Loss
0,0,113.72068786621094
1,0,96.20674133300781
2,0,84.27487182617188
3,0,75.78388214111328
4,0,73.34005737304688
5,0,65.52767181396484
6,0,65.2057113647461
7,0,63.84305191040039
8,0,58.24354934692383
9,0,56.886985778808594
10,0,52.38963317871094
11,0,47.69677734375
12,0,45.39073181152344
13,0,42.144771575927734
14,0,38.653358459472656
15,0,37.69293212890625
16,0,32.12241744995117
17,0,31.800222396850586
18,0,30.488304138183594
19,0,26.82794952392578
20,0,24.73824119567871
21,0,24.246274948120117
22,0,17.984222412109375
23,0,15.769270896911621
24,0,13.574115753173828
25,0,7.0575456619262695
26,0,5.800501346588135
27,0,3.2284059524536133
28,0,-1.2274484634399414
29,0,-1.4887723922729492
30,0,-3.625997543334961
31,0,-3.8976612091064453
32,0,-9.695392608642578
33,0,-6.570037841796875
34,0,-12.575996398925781
35,0,-13.105326652526855
36,0,-14.231271743774414
37,0,-14.549835205078125
38,0,-14.855512619018555
39,0,-17.69391632080078
40,0,-17.35759925842285
41,0,-19.221155166625977
42,0,-18.526077270507812
43,0,-20.527835845947266
44,0,-17.919050216674805
45,0,-21.072917938232422
46,0,-22.653120040893555
47,0,-22.887378692626953
48,0,-24.161596298217773
49,0,-23.669281005859375
50,0,-23.65041732788086
51,0,-23.63013458251953
52,0,-26.287151336669922
53,0,-25.555532455444336
54,0,-26.097627639770508
55,0,-28.978572845458984
56,0,-28.778736114501953
57,0,-29.814558029174805
58,0,-32.3546028137207
59,0,-31.78033447265625
60,0,-32.976627349853516
61,0,-33.017391204833984
62,0,-33.438480377197266
63,0,-35.066749572753906
64,0,-35.1661376953125
65,0,-34.2501335144043
66,0,-35.41846466064453
67,0,-35.89748001098633
68,0,-36.610103607177734
69,0,-36.29368209838867
70,0,-38.22871017456055
71,0,-39.21883010864258
72,0,-37.83842086791992
73,0,-38.68851089477539
74,0,-38.51512145996094
75,0,-38.8292121887207
76,0,-40.117008209228516
77,0,-40.33152389526367
78,0,-37.68619155883789
79,0,-39.24272537231445
80,0,-41.389488220214844
81,0,-40.96491241455078
82,0,-41.43757629394531
83,0,-42.73816680908203
84,0,-42.67502212524414
85,0,-41.19361877441406
86,0,-44.37074279785156
87,0,-43.23793029785156
88,0,-42.20650863647461
89,0,-42.99831008911133
90,0,-41.78266525268555
91,0,-42.59796142578125
92,0,-40.94932174682617
93,0,-43.757476806640625
94,0,-41.876922607421875
95,0,-45.18932342529297
96,0,-43.11282730102539
97,0,-44.857608795166016
98,0,-43.909820556640625
99,0,-45.0637092590332
100,0,-44.19708251953125
101,0,-44.87204360961914
102,0,-44.11320495605469
103,0,-42.27477264404297
104,0,-45.90705490112305
105,0,-45.5006103515625
106,0,-45.60427474975586
107,0,-45.80891799926758
108,0,-43.629478454589844
109,0,-43.047176361083984
110,0,-45.72635269165039
111,0,-47.03912353515625
112,0,-47.00102615356445
113,0,-46.48243713378906
114,0,-46.12543869018555
115,0,-46.40968704223633
116,0,-48.085784912109375
117,0,-47.225982666015625
118,0,-46.91835021972656
119,0,-47.96876525878906
120,0,-47.27674102783203
121,0,-46.33466339111328
122,0,-47.802772521972656
123,0,-46.483116149902344
124,0,-49.03746795654297
125,0,-49.50885772705078
126,0,-49.053794860839844
127,0,-48.21996307373047
128,0,-49.07080078125
129,0,-47.909034729003906
130,0,-47.544456481933594
131,0,-46.84687042236328
132,0,-47.601806640625
133,0,-47.535003662109375
134,0,-50.38124465942383
135,0,-48.55046081542969
136,0,-48.52604293823242
137,0,-48.28706741333008
138,0,-49.782554626464844
139,0,-50.33625411987305
140,0,-50.2761116027832
141,0,-49.0768928527832
142,0,-51.33308410644531
143,0,-49.10529708862305
144,0,-48.70000457763672
145,0,-49.1148681640625
146,0,-50.58066177368164
147,0,-50.583370208740234
148,0,-50.7393798828125
149,0,-50.68368911743164
150,0,-49.44974136352539
151,0,-50.13957977294922
152,0,-49.5738410949707
153,0,-50.976661682128906
154,0,-52.0180549621582
155,0,-52.275177001953125
156,0,-53.250099182128906
157,0,-52.12069320678711
158,0,-52.91353988647461
159,0,-52.32186508178711
160,0,-51.58355712890625
161,0,-52.14493179321289
162,0,-52.574729919433594
163,0,-52.42232131958008
164,0,-51.98495864868164
165,0,-52.69475173950195
166,0,-52.345619201660156
167,0,-52.43363952636719
168,0,-53.06086730957031
169,0,-52.92152404785156
170,0,-52.69249725341797
171,0,-52.727447509765625
172,0,-51.41838073730469
173,0,-53.94263458251953
174,0,-52.77555465698242
175,0,-52.37289810180664
176,0,-53.529083251953125
177,0,-52.6840934753418
178,0,-53.20647430419922
179,0,-52.522911071777344
180,0,-53.72208786010742
181,0,-55.44512176513672
182,0,-55.09809112548828
183,0,-53.86384582519531
184,0,-55.32222366333008
185,0,-51.515995025634766
186,0,-53.99918746948242
187,0,-53.02727508544922
188,0,-52.5912971496582
189,0,-54.85347366333008
190,0,-54.66229248046875
191,0,-55.545127868652344
192,0,-54.43385314941406
193,0,-54.281524658203125
194,0,-56.132225036621094
195,0,-53.98475646972656
196,0,-54.650962829589844
197,0,-54.036434173583984
198,0,-54.2768440246582
199,0,-55.71084976196289
200,0,-56.16624450683594
201,0,-54.387351989746094
202,0,-56.31864547729492
203,0,-56.25299835205078
204,0,-54.354576110839844
205,0,-56.98933029174805
206,0,-56.84176254272461
207,0,-56.96410369873047
208,0,-55.1859130859375
209,0,-56.25368118286133
210,0,-57.74189758300781
211,0,-58.76494598388672
212,0,-55.70281982421875
213,0,-55.83059310913086
214,0,-54.03728485107422
215,0,-55.08945846557617
216,0,-55.342220306396484
217,0,-58.210025787353516
218,0,-57.91661834716797
219,0,-54.795475006103516
220,0,-57.1413688659668
221,0,-55.92665100097656
222,0,-57.05622100830078
223,0,-58.62654495239258
224,0,-55.660064697265625
225,0,-57.180030822753906
226,0,-56.644004821777344
227,0,-55.80495834350586
228,0,-56.95024108886719
229,0,-57.25812530517578
230,0,-58.271263122558594
231,0,-58.332664489746094
232,0,-55.32977294921875
233,0,-56.52237319946289
234,0,-59.541648864746094
235,0,-56.864627838134766
236,0,-57.557838439941406
237,0,-58.70225524902344
238,0,-55.87415313720703
239,0,-59.242347717285156
240,0,-57.9297981262207
241,0,-58.53377914428711
242,0,-56.39723587036133
243,0,-59.15827178955078
244,0,-58.75634765625
245,0,-57.535850524902344
246,0,-57.757015228271484
247,0,-57.82496643066406
248,0,-58.88871765136719
249,0,-57.96534729003906
