epoch,training_loss,train_accuracy,test_loss,test_accuracy,real_test_loss,real_test_accuracy,real_complete_loss,real_complete_accuracy
0,0.3894457166704039,0.8275862068965517,0.12999177074085014,0.9527027027027027,0.3108012780716659,0.9100877192982456,0.43896148723064804,0.8961267605633803
1,0.06962481923883074,0.978448275862069,0.12278827112577101,0.9662162162162162,0.3864390481680299,0.9100877192982456,0.4737501680788676,0.897887323943662
2,0.04457379157866362,0.9870689655172413,0.12545317706865938,0.9662162162162162,0.39770999747729785,0.9122807017543859,0.503210827266358,0.8996478873239436
3,0.025264356010352616,0.9899425287356322,0.11770592484390363,0.9628378378378378,0.45136578165307073,0.9122807017543859,0.5576310447787352,0.897887323943662
4,0.015142854361998281,0.9971264367816092,0.15756846500939778,0.956081081081081,0.5266766679286408,0.9078947368421053,0.6252257360924695,0.8943661971830986
5,0.006688661288002362,0.9971264367816092,0.17721154360648095,0.9527027027027027,0.6044051684985657,0.9078947368421053,0.7376099423607391,0.897887323943662
6,0.0032932930043689445,1.0,0.19021566466575235,0.9594594594594594,0.6197550753255846,0.9144736842105263,0.7905817094590378,0.897887323943662
7,0.0011182137378695522,1.0,0.2037145698500722,0.9594594594594594,0.6605806550112926,0.918859649122807,0.8367456503658143,0.8996478873239436
8,0.0007422001173833565,1.0,0.21241866163866172,0.9628378378378378,0.6967425305992115,0.9100877192982456,0.8878537334975956,0.897887323943662
9,0.0005149559532146772,1.0,0.2190058249099169,0.9594594594594594,0.7257023900348951,0.9122807017543859,0.9154766703291612,0.897887323943662
10,0.00039204638725767385,1.0,0.22722844855949817,0.9594594594594594,0.9329677735275294,0.9122807017543859,0.9454986835688278,0.897887323943662
11,0.00030691545813508244,1.0,0.23317318417486996,0.9594594594594594,0.9546137607815515,0.9100877192982456,0.9691783333793879,0.897887323943662
12,0.000239002375589353,1.0,0.23653485463888205,0.9594594594594594,0.9728220070204047,0.9122807017543859,0.9626435672359767,0.8996478873239436
13,0.00020029291844322097,1.0,0.243394859542328,0.9594594594594594,1.176404707464178,0.9122807017543859,1.0042823039806439,0.8996478873239436
14,0.00016215768737304475,1.0,0.24823006903788128,0.9594594594594594,1.192078158780749,0.9122807017543859,1.0387865124739952,0.897887323943662
15,0.00013586659282881585,1.0,0.2527763842158469,0.9594594594594594,1.2086813887051473,0.9100877192982456,1.0599472944141208,0.897887323943662
16,0.00012045857558574973,1.0,0.2574161056997651,0.9594594594594594,1.2219732816367364,0.9100877192982456,1.0767736053564454,0.897887323943662
17,0.00010355405026168238,1.0,0.2616344151962499,0.9594594594594594,1.2341378922477373,0.9100877192982456,1.0931497571782836,0.897887323943662
18,8.979720421460693e-05,1.0,0.2651717882352567,0.9594594594594594,1.4309543481309068,0.9100877192982456,1.1083930449328334,0.897887323943662
19,7.800678994401397e-05,1.0,0.2695475081457799,0.9594594594594594,1.4420884636604723,0.9100877192982456,1.1237870338654743,0.897887323943662
