Epoch,Batch,Loss
0,0,155.28134155273438
1,0,136.85926818847656
2,0,124.52411651611328
3,0,116.42265319824219
4,0,111.71045684814453
5,0,107.54669189453125
6,0,102.82793426513672
7,0,100.58062744140625
8,0,97.1683120727539
9,0,93.85749816894531
10,0,91.39575958251953
11,0,87.40882873535156
12,0,85.5811767578125
13,0,82.90677642822266
14,0,80.19237518310547
15,0,77.5838394165039
16,0,75.81938171386719
17,0,73.37965393066406
18,0,70.35819244384766
19,0,67.88203430175781
20,0,65.41668701171875
21,0,62.54517364501953
22,0,60.51138687133789
23,0,57.238494873046875
24,0,55.54595947265625
25,0,51.78379821777344
26,0,50.41370391845703
27,0,47.95952606201172
28,0,45.737518310546875
29,0,43.05245590209961
30,0,40.98960494995117
31,0,38.44225311279297
32,0,37.55716323852539
33,0,35.532249450683594
34,0,34.0973014831543
35,0,33.01360321044922
36,0,30.693260192871094
37,0,29.990888595581055
38,0,28.388751983642578
39,0,27.124940872192383
40,0,26.0916805267334
41,0,24.52613639831543
42,0,23.61134910583496
43,0,21.53484535217285
44,0,20.766639709472656
45,0,20.845449447631836
46,0,19.19906997680664
47,0,17.869693756103516
48,0,17.022192001342773
49,0,15.728446006774902
50,0,15.180228233337402
51,0,14.904729843139648
52,0,13.490346908569336
53,0,12.731986999511719
54,0,12.279007911682129
55,0,11.043296813964844
56,0,10.269327163696289
57,0,9.357324600219727
58,0,8.002461433410645
59,0,7.5208964347839355
60,0,6.508000373840332
61,0,6.169986248016357
62,0,4.908482551574707
63,0,4.784183979034424
64,0,3.9111950397491455
65,0,3.5881872177124023
66,0,2.74759578704834
67,0,2.378844738006592
68,0,2.4206840991973877
69,0,1.3462119102478027
70,0,0.47842884063720703
71,0,0.1629805564880371
72,0,0.4743003845214844
73,0,-0.3845071792602539
74,0,-1.0199575424194336
75,0,-1.429640769958496
76,0,-0.9713120460510254
77,0,-2.057746410369873
78,0,-2.3341445922851562
79,0,-2.386549472808838
80,0,-3.1002397537231445
81,0,-2.8991880416870117
82,0,-3.455765724182129
83,0,-4.293185710906982
84,0,-3.7320547103881836
85,0,-5.5654616355896
86,0,-5.045564651489258
87,0,-4.7512736320495605
88,0,-4.63362455368042
89,0,-4.865882396697998
90,0,-6.156127452850342
91,0,-6.0658278465271
92,0,-6.29866361618042
93,0,-6.292056083679199
94,0,-6.5725579261779785
95,0,-6.95601749420166
96,0,-7.327682971954346
97,0,-6.791147232055664
98,0,-7.004810333251953
99,0,-7.543876647949219
100,0,-7.899577617645264
101,0,-7.77628755569458
102,0,-8.457077980041504
103,0,-8.729930877685547
104,0,-8.45384407043457
105,0,-8.718622207641602
106,0,-8.973365783691406
107,0,-8.777774810791016
108,0,-9.492984771728516
109,0,-9.113882064819336
110,0,-10.043869972229004
111,0,-9.464646339416504
112,0,-9.93008804321289
113,0,-10.040609359741211
114,0,-9.99718189239502
115,0,-10.0186185836792
116,0,-10.803895950317383
117,0,-10.867945671081543
118,0,-11.87282943725586
119,0,-11.883872032165527
120,0,-11.76310920715332
121,0,-11.273385047912598
122,0,-11.646963119506836
123,0,-12.33597183227539
124,0,-11.830577850341797
125,0,-11.649813652038574
126,0,-12.638391494750977
127,0,-12.93028450012207
128,0,-11.81407356262207
129,0,-12.644013404846191
130,0,-12.756717681884766
131,0,-12.268304824829102
132,0,-13.03704833984375
133,0,-13.07822036743164
134,0,-12.960283279418945
135,0,-13.681798934936523
136,0,-13.107170104980469
137,0,-13.009303092956543
138,0,-13.729166984558105
139,0,-13.803289413452148
140,0,-13.649299621582031
141,0,-12.966949462890625
142,0,-13.760113716125488
143,0,-13.51960563659668
144,0,-13.845166206359863
145,0,-13.82719612121582
146,0,-14.034591674804688
147,0,-14.800071716308594
148,0,-14.719735145568848
149,0,-15.092533111572266
150,0,-14.37078857421875
151,0,-14.547163009643555
152,0,-14.374968528747559
153,0,-14.857647895812988
154,0,-14.744626998901367
155,0,-14.926135063171387
156,0,-15.406953811645508
157,0,-14.700307846069336
158,0,-15.322074890136719
159,0,-14.787788391113281
160,0,-15.318269729614258
161,0,-15.299602508544922
162,0,-15.716276168823242
163,0,-15.553208351135254
164,0,-15.854633331298828
165,0,-15.865411758422852
166,0,-15.756762504577637
167,0,-15.802043914794922
168,0,-15.38052749633789
169,0,-15.768391609191895
170,0,-15.642416954040527
171,0,-15.98350715637207
172,0,-15.98426342010498
173,0,-16.213539123535156
174,0,-15.728730201721191
175,0,-17.38259506225586
176,0,-15.985591888427734
177,0,-16.7650146484375
178,0,-16.361122131347656
179,0,-16.41242790222168
180,0,-16.7333984375
181,0,-16.566247940063477
182,0,-16.877750396728516
183,0,-16.015331268310547
184,0,-16.637065887451172
185,0,-16.25834846496582
186,0,-16.723493576049805
187,0,-17.42159652709961
188,0,-16.98685073852539
189,0,-17.274019241333008
190,0,-17.302467346191406
191,0,-16.169139862060547
192,0,-17.117280960083008
193,0,-16.930435180664062
194,0,-17.393774032592773
195,0,-17.92464256286621
196,0,-17.757123947143555
197,0,-18.129913330078125
198,0,-17.54654312133789
199,0,-17.183208465576172
200,0,-17.867292404174805
201,0,-17.81770133972168
202,0,-17.415180206298828
203,0,-17.653030395507812
204,0,-18.300689697265625
205,0,-17.755908966064453
206,0,-17.80620574951172
207,0,-17.92381477355957
208,0,-18.07887077331543
209,0,-18.125293731689453
210,0,-18.143892288208008
211,0,-17.811885833740234
212,0,-18.409839630126953
213,0,-18.7675724029541
214,0,-18.18524742126465
215,0,-18.691570281982422
216,0,-18.731138229370117
217,0,-18.473005294799805
218,0,-18.114276885986328
219,0,-18.71638298034668
220,0,-18.4846248626709
221,0,-18.531850814819336
222,0,-18.970966339111328
223,0,-19.192901611328125
224,0,-19.316253662109375
225,0,-19.473007202148438
226,0,-19.227943420410156
227,0,-18.815372467041016
228,0,-19.54668617248535
229,0,-19.359272003173828
230,0,-19.31507110595703
231,0,-18.824230194091797
232,0,-18.823570251464844
233,0,-19.505056381225586
234,0,-19.51437759399414
235,0,-18.956172943115234
236,0,-19.41845703125
237,0,-19.318103790283203
238,0,-19.31980323791504
239,0,-19.243844985961914
240,0,-20.247020721435547
241,0,-19.812000274658203
242,0,-19.378459930419922
243,0,-20.385242462158203
244,0,-19.44786262512207
245,0,-19.658370971679688
246,0,-19.7225341796875
247,0,-20.141298294067383
248,0,-20.15375518798828
249,0,-20.6837158203125
250,0,-20.017372131347656
251,0,-19.927013397216797
252,0,-19.56830596923828
253,0,-20.282180786132812
254,0,-20.563974380493164
255,0,-20.214784622192383
256,0,-20.174156188964844
257,0,-20.15091323852539
258,0,-19.575878143310547
259,0,-20.836347579956055
260,0,-20.524349212646484
261,0,-20.403606414794922
262,0,-21.18117332458496
263,0,-20.57939910888672
264,0,-20.552980422973633
265,0,-20.698768615722656
266,0,-20.254404067993164
267,0,-20.811803817749023
268,0,-20.94317054748535
269,0,-20.82772445678711
270,0,-20.58866310119629
271,0,-20.770977020263672
272,0,-20.953304290771484
273,0,-21.143571853637695
274,0,-21.14293098449707
275,0,-21.73328399658203
276,0,-21.104473114013672
277,0,-21.21112060546875
278,0,-20.955717086791992
279,0,-21.49591827392578
280,0,-20.958545684814453
281,0,-21.931915283203125
282,0,-21.74580192565918
283,0,-21.35751724243164
284,0,-21.653980255126953
285,0,-21.762178421020508
286,0,-21.295150756835938
287,0,-21.33056640625
288,0,-21.60226058959961
289,0,-21.84009552001953
290,0,-21.118640899658203
291,0,-21.713153839111328
292,0,-21.469573974609375
293,0,-21.60369873046875
294,0,-21.653121948242188
295,0,-21.905784606933594
296,0,-21.082294464111328
297,0,-21.821046829223633
298,0,-22.173545837402344
299,0,-22.38093376159668
300,0,-21.945411682128906
301,0,-22.113704681396484
302,0,-21.643394470214844
303,0,-21.582962036132812
304,0,-22.263931274414062
305,0,-22.38793182373047
306,0,-22.12576675415039
307,0,-21.87531089782715
308,0,-22.376529693603516
309,0,-23.060317993164062
310,0,-21.80078887939453
311,0,-22.693347930908203
312,0,-23.00066375732422
313,0,-22.30149269104004
314,0,-22.558338165283203
315,0,-22.21356964111328
316,0,-22.37108612060547
317,0,-22.652774810791016
318,0,-23.090412139892578
319,0,-22.700489044189453
320,0,-22.73210334777832
321,0,-23.184627532958984
322,0,-22.874130249023438
323,0,-23.051006317138672
324,0,-23.69192123413086
325,0,-23.085514068603516
326,0,-23.987789154052734
327,0,-23.49619483947754
328,0,-23.200706481933594
329,0,-23.47675323486328
330,0,-23.276613235473633
331,0,-23.41092872619629
332,0,-23.807416915893555
333,0,-23.49835968017578
334,0,-23.637535095214844
335,0,-23.98918914794922
336,0,-23.463748931884766
337,0,-23.643718719482422
338,0,-23.266826629638672
339,0,-23.914005279541016
340,0,-23.79367446899414
341,0,-23.60268211364746
342,0,-24.122447967529297
343,0,-24.022865295410156
344,0,-23.95772933959961
345,0,-23.966053009033203
346,0,-24.168054580688477
347,0,-24.18976402282715
348,0,-24.525863647460938
349,0,-24.04832649230957
350,0,-24.349899291992188
351,0,-23.92397689819336
352,0,-24.894126892089844
353,0,-24.362327575683594
354,0,-24.506053924560547
355,0,-24.521766662597656
356,0,-24.610490798950195
357,0,-24.970619201660156
358,0,-24.689125061035156
359,0,-25.01215362548828
360,0,-24.52167510986328
361,0,-24.76258087158203
362,0,-25.284656524658203
363,0,-25.083515167236328
364,0,-24.780315399169922
365,0,-25.22282600402832
366,0,-25.343063354492188
367,0,-25.373685836791992
368,0,-25.088653564453125
369,0,-25.090017318725586
370,0,-25.27613067626953
371,0,-25.86797332763672
372,0,-25.682689666748047
373,0,-25.43206024169922
374,0,-25.149730682373047
375,0,-25.0660457611084
376,0,-25.854114532470703
377,0,-25.906021118164062
378,0,-25.404386520385742
379,0,-25.587661743164062
380,0,-25.72677993774414
381,0,-25.280532836914062
382,0,-25.724390029907227
383,0,-26.01947784423828
384,0,-25.959434509277344
385,0,-26.428810119628906
386,0,-25.996135711669922
387,0,-25.94161605834961
388,0,-26.156808853149414
389,0,-26.64324951171875
390,0,-25.907405853271484
391,0,-26.08876609802246
392,0,-26.575834274291992
393,0,-26.381019592285156
394,0,-26.696182250976562
395,0,-26.454553604125977
396,0,-26.094057083129883
397,0,-26.563243865966797
398,0,-26.308292388916016
399,0,-26.606834411621094
400,0,-26.33186912536621
401,0,-26.755435943603516
402,0,-26.76181983947754
403,0,-26.403892517089844
404,0,-26.529834747314453
405,0,-27.30414390563965
406,0,-26.810951232910156
407,0,-26.90005111694336
408,0,-27.042232513427734
409,0,-27.055700302124023
410,0,-27.109760284423828
411,0,-27.583019256591797
412,0,-27.31607437133789
413,0,-27.539552688598633
414,0,-27.802536010742188
415,0,-27.31062889099121
416,0,-27.268756866455078
417,0,-27.294017791748047
418,0,-27.8057861328125
419,0,-27.517181396484375
420,0,-27.830171585083008
421,0,-27.595474243164062
422,0,-27.575862884521484
423,0,-27.995792388916016
424,0,-27.73906898498535
425,0,-27.47787857055664
426,0,-27.83348846435547
427,0,-27.943044662475586
428,0,-27.96039390563965
429,0,-27.660720825195312
430,0,-27.99186134338379
431,0,-28.177597045898438
432,0,-28.30709457397461
433,0,-28.851856231689453
434,0,-27.918874740600586
435,0,-28.508018493652344
436,0,-28.376941680908203
437,0,-28.338043212890625
438,0,-28.854122161865234
439,0,-28.59564208984375
440,0,-28.42574691772461
441,0,-28.072526931762695
442,0,-28.360904693603516
443,0,-28.757564544677734
444,0,-29.14925765991211
445,0,-29.110279083251953
446,0,-28.00615692138672
447,0,-28.828521728515625
448,0,-28.01660919189453
449,0,-28.736549377441406
450,0,-28.96294593811035
451,0,-28.991046905517578
452,0,-29.240142822265625
453,0,-28.253456115722656
454,0,-29.333831787109375
455,0,-29.192020416259766
456,0,-29.097431182861328
457,0,-29.274234771728516
458,0,-29.45311164855957
459,0,-29.237709045410156
460,0,-29.270130157470703
461,0,-29.271068572998047
462,0,-29.288066864013672
463,0,-29.400238037109375
464,0,-29.628509521484375
465,0,-29.014354705810547
466,0,-29.607650756835938
467,0,-29.353609085083008
468,0,-29.91291046142578
469,0,-29.688575744628906
470,0,-29.679115295410156
471,0,-29.509233474731445
472,0,-29.397808074951172
473,0,-29.318090438842773
474,0,-29.46743392944336
475,0,-29.53546905517578
476,0,-30.177431106567383
477,0,-29.823823928833008
478,0,-29.907236099243164
479,0,-30.23333740234375
480,0,-30.29273796081543
481,0,-30.21820831298828
482,0,-30.3662109375
483,0,-30.813674926757812
484,0,-30.483768463134766
485,0,-30.095561981201172
486,0,-30.16318702697754
487,0,-30.358455657958984
488,0,-30.19668960571289
489,0,-30.83478546142578
490,0,-30.404399871826172
491,0,-30.23186492919922
492,0,-30.246768951416016
493,0,-29.630455017089844
494,0,-30.25263214111328
495,0,-30.570186614990234
496,0,-30.373363494873047
497,0,-30.69737434387207
498,0,-29.983118057250977
499,0,-30.520336151123047
500,0,-30.648040771484375
501,0,-30.456029891967773
502,0,-30.955753326416016
503,0,-30.498920440673828
504,0,-31.557514190673828
505,0,-31.151775360107422
506,0,-30.952922821044922
507,0,-31.16600799560547
508,0,-31.235740661621094
509,0,-31.272050857543945
510,0,-30.972084045410156
511,0,-31.268768310546875
512,0,-31.46886444091797
513,0,-31.455944061279297
514,0,-30.911176681518555
515,0,-31.157390594482422
516,0,-31.395938873291016
517,0,-31.216007232666016
518,0,-31.724822998046875
519,0,-31.843135833740234
520,0,-31.783533096313477
521,0,-31.05029296875
522,0,-31.36388397216797
523,0,-31.717632293701172
524,0,-31.878591537475586
525,0,-32.163326263427734
526,0,-31.88103485107422
527,0,-32.332942962646484
528,0,-31.830036163330078
529,0,-32.335289001464844
530,0,-31.955402374267578
531,0,-32.52799606323242
532,0,-32.092525482177734
533,0,-32.160682678222656
534,0,-31.90385627746582
535,0,-32.17160415649414
536,0,-32.06092834472656
537,0,-32.317623138427734
538,0,-32.41358184814453
539,0,-32.64321517944336
540,0,-32.34709930419922
541,0,-32.69459533691406
542,0,-32.50749969482422
543,0,-32.881385803222656
544,0,-32.652198791503906
545,0,-32.421165466308594
546,0,-32.9852294921875
547,0,-33.086585998535156
548,0,-32.75965118408203
549,0,-33.105743408203125
550,0,-32.732635498046875
551,0,-32.806175231933594
552,0,-32.8394775390625
553,0,-32.84424591064453
554,0,-33.04566192626953
555,0,-32.89999771118164
556,0,-33.430572509765625
557,0,-33.16712951660156
558,0,-32.90021514892578
559,0,-33.13221740722656
560,0,-33.43437194824219
561,0,-33.255271911621094
562,0,-33.24077224731445
563,0,-33.36933898925781
564,0,-33.28369140625
565,0,-32.81536865234375
566,0,-33.78346633911133
567,0,-33.088768005371094
568,0,-33.596134185791016
569,0,-33.9065055847168
570,0,-33.681549072265625
