Epoch,Batch,Loss
0,0,48.61968231201172
1,0,41.7104377746582
2,0,34.7896842956543
3,0,30.59498405456543
4,0,32.468406677246094
5,0,31.562253952026367
6,0,29.16986083984375
7,0,29.716447830200195
8,0,26.477388381958008
9,0,25.992111206054688
10,0,25.057151794433594
11,0,24.0281982421875
12,0,20.537403106689453
13,0,21.90118408203125
14,0,20.997562408447266
15,0,19.266788482666016
16,0,18.778898239135742
17,0,17.94257354736328
18,0,17.330368041992188
19,0,15.974126815795898
20,0,14.74364185333252
21,0,13.150174140930176
22,0,13.534893035888672
23,0,13.484219551086426
24,0,12.678462028503418
25,0,10.842034339904785
26,0,10.198375701904297
27,0,9.597145080566406
28,0,9.659317016601562
29,0,8.821359634399414
30,0,8.482475280761719
31,0,8.027697563171387
32,0,6.684560775756836
33,0,5.7240800857543945
34,0,6.723916530609131
35,0,5.329097747802734
36,0,6.395205020904541
37,0,3.858656883239746
38,0,2.7817606925964355
39,0,2.2569615840911865
40,0,2.3890562057495117
41,0,2.677440881729126
42,0,1.9958598613739014
43,0,1.422004222869873
44,0,1.5424399375915527
45,0,-0.08619487285614014
46,0,1.8340195417404175
47,0,0.4597681760787964
48,0,-0.5908385515213013
49,0,-0.2389594316482544
50,0,-1.2739968299865723
51,0,-1.3311126232147217
52,0,-1.5134592056274414
53,0,-0.12440681457519531
54,0,-1.812185287475586
55,0,-2.164931297302246
56,0,-1.7689685821533203
57,0,-3.0625362396240234
58,0,-3.6246771812438965
59,0,-3.646664619445801
60,0,-3.8311753273010254
61,0,-3.064491033554077
62,0,-4.381709098815918
63,0,-4.033371925354004
64,0,-4.537079811096191
65,0,-5.637795925140381
66,0,-5.091362953186035
67,0,-5.258396625518799
68,0,-5.239137649536133
69,0,-5.049524307250977
70,0,-5.752120018005371
71,0,-6.147202491760254
72,0,-6.2659454345703125
73,0,-7.306876182556152
74,0,-5.968523979187012
75,0,-7.4172821044921875
76,0,-7.1496901512146
77,0,-7.088818550109863
78,0,-6.562183380126953
79,0,-7.261198997497559
80,0,-8.302558898925781
81,0,-7.137286186218262
82,0,-7.7763471603393555
83,0,-7.847014904022217
84,0,-7.357550621032715
85,0,-7.102755546569824
86,0,-8.8091402053833
87,0,-7.955621719360352
88,0,-8.898265838623047
89,0,-8.584213256835938
90,0,-8.363716125488281
91,0,-9.369403839111328
92,0,-10.206306457519531
93,0,-8.171470642089844
94,0,-9.552878379821777
95,0,-9.656444549560547
96,0,-9.121246337890625
97,0,-9.211068153381348
98,0,-10.069317817687988
99,0,-10.473247528076172
100,0,-10.179970741271973
101,0,-10.022185325622559
102,0,-10.427440643310547
103,0,-11.1085205078125
104,0,-11.035158157348633
105,0,-10.497831344604492
106,0,-10.679348945617676
107,0,-11.47704792022705
108,0,-11.592185974121094
109,0,-11.41942024230957
110,0,-11.40536117553711
111,0,-10.926881790161133
112,0,-11.255775451660156
113,0,-12.435859680175781
114,0,-11.871247291564941
115,0,-11.938918113708496
116,0,-11.308677673339844
117,0,-11.102801322937012
118,0,-12.448333740234375
119,0,-12.009485244750977
120,0,-12.33144760131836
121,0,-11.799018859863281
122,0,-12.139628410339355
123,0,-11.743600845336914
124,0,-12.491399765014648
125,0,-13.206090927124023
126,0,-12.046299934387207
127,0,-12.196040153503418
128,0,-13.143693923950195
129,0,-13.595207214355469
130,0,-12.568441390991211
131,0,-12.32853889465332
132,0,-13.307744979858398
133,0,-13.317216873168945
134,0,-14.315742492675781
135,0,-13.782341003417969
136,0,-13.741759300231934
137,0,-13.211847305297852
138,0,-13.327099800109863
139,0,-12.699234962463379
140,0,-13.347935676574707
141,0,-14.224946975708008
142,0,-14.296573638916016
143,0,-14.31953239440918
144,0,-14.477441787719727
145,0,-14.446220397949219
146,0,-13.677196502685547
147,0,-14.413976669311523
148,0,-15.226123809814453
149,0,-14.812952041625977
150,0,-14.40632438659668
151,0,-14.307194709777832
152,0,-15.264592170715332
153,0,-13.211898803710938
154,0,-14.949760437011719
155,0,-14.696508407592773
156,0,-15.358515739440918
157,0,-14.227086067199707
158,0,-14.579778671264648
159,0,-14.564897537231445
160,0,-14.239476203918457
161,0,-15.01563835144043
162,0,-15.014342308044434
163,0,-14.93270492553711
164,0,-15.370743751525879
165,0,-15.194474220275879
166,0,-16.43597412109375
167,0,-16.073354721069336
168,0,-15.441673278808594
169,0,-15.000085830688477
170,0,-16.50370216369629
171,0,-15.591048240661621
172,0,-15.252799987792969
173,0,-15.658611297607422
174,0,-15.804512023925781
175,0,-15.767354965209961
176,0,-15.912008285522461
177,0,-15.526373863220215
178,0,-15.86657428741455
179,0,-16.485244750976562
180,0,-15.120061874389648
181,0,-16.912738800048828
182,0,-16.509227752685547
183,0,-15.56161117553711
184,0,-15.264080047607422
185,0,-15.775811195373535
186,0,-15.795313835144043
187,0,-15.740381240844727
188,0,-16.98537826538086
189,0,-16.2631893157959
190,0,-16.29582977294922
191,0,-16.841604232788086
192,0,-15.69039535522461
193,0,-16.36827278137207
194,0,-16.208389282226562
195,0,-16.72376251220703
196,0,-14.916393280029297
197,0,-17.33642578125
198,0,-16.69062042236328
199,0,-17.169248580932617
200,0,-16.535036087036133
201,0,-18.116418838500977
202,0,-16.817298889160156
203,0,-16.205535888671875
204,0,-16.657773971557617
205,0,-16.68207359313965
206,0,-16.20206069946289
207,0,-16.630064010620117
208,0,-16.820842742919922
209,0,-17.452482223510742
210,0,-18.06534767150879
211,0,-16.865507125854492
212,0,-17.34915542602539
213,0,-18.288944244384766
214,0,-17.733448028564453
215,0,-18.16907501220703
216,0,-16.88224983215332
217,0,-18.1023006439209
218,0,-18.1591739654541
219,0,-16.503116607666016
220,0,-18.159711837768555
221,0,-17.566951751708984
222,0,-17.006755828857422
223,0,-17.13068962097168
224,0,-17.868114471435547
225,0,-18.01927947998047
226,0,-16.840120315551758
227,0,-17.564350128173828
228,0,-16.815969467163086
229,0,-17.656570434570312
230,0,-18.591873168945312
231,0,-17.314083099365234
232,0,-18.678726196289062
233,0,-17.449190139770508
234,0,-18.265878677368164
235,0,-17.31035614013672
236,0,-17.597049713134766
237,0,-17.58523941040039
238,0,-16.944747924804688
239,0,-17.082653045654297
240,0,-17.777042388916016
241,0,-17.787090301513672
242,0,-17.240882873535156
243,0,-18.823097229003906
244,0,-18.732177734375
245,0,-18.259292602539062
246,0,-18.085315704345703
247,0,-18.499845504760742
248,0,-17.300567626953125
249,0,-18.409215927124023
250,0,-17.935279846191406
251,0,-18.864641189575195
252,0,-18.388118743896484
253,0,-18.08609390258789
254,0,-18.116907119750977
