epoch,training_loss,train_accuracy,test_loss,test_accuracy,real_test_loss,real_test_accuracy,real_complete_loss,real_complete_accuracy
0,0.24074962460078367,0.7785714285714286,0.14751028852920475,0.85,0.02961293466311569,1.0,0.04046513858316103,0.9719101123595506
1,0.12225877680199379,0.8742857142857143,0.12556565736847308,0.8566666666666667,0.05322617808512101,0.9444444444444444,0.042467057604206666,0.9662921348314607
2,0.10885291710217904,0.8871428571428571,0.13605389244796243,0.8533333333333334,0.034295338323216934,0.9444444444444444,0.041623623299201835,0.9550561797752809
3,0.10276275078346722,0.8942857142857142,0.1241890961950412,0.8666666666666667,0.03861378947557467,1.0,0.05544017812317588,0.9606741573033708
4,0.0945196504578072,0.8985714285714286,0.12314593974704621,0.8733333333333333,0.06683918539783917,0.9166666666666666,0.05587122668796664,0.9438202247191011
5,0.08617282110068637,0.9085714285714286,0.14241268940956617,0.8633333333333333,0.07044734625944532,0.9444444444444444,0.05391842102724266,0.9550561797752809
6,0.0753871002393966,0.9128571428571428,0.11738640884189712,0.8766666666666667,0.04694493537721832,0.9722222222222222,0.056324533038492886,0.9662921348314607
7,0.07332887264928493,0.92,0.12389777995374364,0.8766666666666667,0.05617710610224296,0.9444444444444444,0.046072036178332616,0.949438202247191
8,0.06169738994822962,0.9271428571428572,0.13115197064546616,0.8833333333333333,0.044264566927773155,0.9444444444444444,0.05034200614710663,0.9606741573033708
9,0.05944315181497326,0.9314285714285714,0.13753104137733316,0.89,0.06379979160717791,0.9444444444444444,0.049039396972904305,0.949438202247191
10,0.05470625400774289,0.9514285714285714,0.13708067959562564,0.8933333333333333,0.07247863329636554,0.9444444444444444,0.05197473919845456,0.9550561797752809
11,0.052662551117776145,0.9357142857142857,0.15080772835141032,0.8866666666666667,0.05793752977638178,0.9444444444444444,0.048437365626045135,0.9606741573033708
12,0.04412221440936264,0.9485714285714286,0.14381139528913384,0.8866666666666667,0.10372261751520757,0.8888888888888888,0.06773266991365928,0.9382022471910112
13,0.04048060110851696,0.96,0.14663947561522947,0.89,0.08952076776444705,0.9444444444444444,0.059492087981852,0.9550561797752809
14,0.04010651436625007,0.96,0.15483373998644917,0.89,0.0791952812901905,0.9444444444444444,0.054488892302093986,0.9662921348314607
15,0.03811845923769787,0.9585714285714285,0.15991493137786164,0.89,0.0726625880278233,0.9444444444444444,0.06025585243635382,0.949438202247191
16,0.035782679339931095,0.9642857142857143,0.1627230811297098,0.8866666666666667,0.04203206953631403,0.9444444444444444,0.05026672180482298,0.949438202247191
17,0.03009897125110001,0.9785714285714285,0.1814076432500345,0.87,0.07120155742611839,0.9444444444444444,0.06216625319636856,0.9382022471910112
18,0.03354173550540249,0.9714285714285714,0.155083078599273,0.8933333333333333,0.06246787263080478,0.9444444444444444,0.048907452742091,0.9662921348314607
19,0.03000411341223558,0.9757142857142858,0.1729535557339356,0.87,0.11302668607095256,0.8611111111111112,0.06285931338788942,0.9382022471910112
20,0.030173175951126074,0.9742857142857143,0.14410376432303262,0.88,0.09277334158024234,0.9166666666666666,0.053377804523294665,0.9550561797752809
21,0.02776387407377375,0.9757142857142858,0.17619265712060345,0.87,0.08155980267717193,0.9444444444444444,0.060982961745885605,0.9606741573033708
22,0.027553593545947674,0.9814285714285714,0.16280776090570726,0.8633333333333333,0.07949883154489928,0.8888888888888888,0.053825876003214985,0.9382022471910112
23,0.022293507857206612,0.98,0.1530515207389908,0.8833333333333333,0.06144403712823987,0.9444444444444444,0.04882601063786496,0.9550561797752809
24,0.01788933174589017,0.9828571428571429,0.1702303493252354,0.8866666666666667,0.05367462637029045,0.9166666666666666,0.043357269164930635,0.949438202247191
25,0.02718673876356271,0.98,0.16880292690416052,0.88,0.07803582732513961,0.9444444444444444,0.06719525021061384,0.9382022471910112
26,0.01946312383204973,0.9842857142857143,0.15993567394917288,0.8766666666666667,0.06995306128454912,0.9166666666666666,0.0513998867000134,0.949438202247191
27,0.020328061807992088,0.9828571428571429,0.16401265475336307,0.8633333333333333,0.09648683433665105,0.8888888888888888,0.0563248777388856,0.9438202247191011
28,0.016309876681272206,0.9885714285714285,0.1713567475670182,0.88,0.07658308728746811,0.9444444444444444,0.05706450984282864,0.9438202247191011
29,0.018985623752362568,0.9871428571428571,0.1733161735440808,0.85,0.08058599105829166,0.9166666666666666,0.060993254795821586,0.949438202247191
30,0.015661397151060814,0.9914285714285714,0.1706335458663792,0.8766666666666667,0.06851491880661342,0.9444444444444444,0.047602647970787976,0.9550561797752809
31,0.019221183833840638,0.99,0.16923420720093418,0.8666666666666667,0.06298027593099202,0.9166666666666666,0.04651349859615151,0.9382022471910112
32,0.011508044499922626,0.9957142857142857,0.18111895533587813,0.8666666666666667,0.07539863930247116,0.9166666666666666,0.05647267180658285,0.9438202247191011
33,0.012615336706559382,0.9928571428571429,0.17321648623930136,0.8866666666666667,0.05866677121957764,0.9444444444444444,0.05986175100308296,0.9325842696629213
34,0.015267439206922973,0.9914285714285714,0.17530507453123087,0.87,0.07120960403052676,0.9166666666666666,0.04492361066812091,0.949438202247191
35,0.010997576457141674,0.9942857142857143,0.16807582651611785,0.88,0.07126680245791148,0.9166666666666666,0.0441788078463238,0.9438202247191011
36,0.013777719820201517,0.9914285714285714,0.18581061202969673,0.8566666666666667,0.07303033284567088,0.9166666666666666,0.04336914831936851,0.9606741573033708
37,0.011611564863487729,0.9957142857142857,0.1701780098071807,0.8666666666666667,0.07395247308522812,0.9166666666666666,0.039516812737091324,0.9606741573033708
38,0.0093531962823764,0.9957142857142857,0.16590888665114106,0.8566666666666667,0.06674946455879965,0.9166666666666666,0.03842339592976326,0.9606741573033708
39,0.008482924945817233,0.9985714285714286,0.18384645122510845,0.8633333333333333,0.07045330957690668,0.9166666666666666,0.04743707239592031,0.9438202247191011
40,0.009491317394501623,0.9957142857142857,0.1563688521392275,0.8766666666666667,0.07310505091623377,0.8888888888888888,0.034499240513795985,0.9550561797752809
41,0.016448120713718838,0.9928571428571429,0.1525979102930675,0.8666666666666667,0.08208692467047109,0.8888888888888888,0.05051732360741144,0.949438202247191
42,0.011293336056527811,0.9942857142857143,0.15150306861699694,0.87,0.062400417294561014,0.9166666666666666,0.033816044763492696,0.9550561797752809
43,0.006629569114258759,0.9985714285714286,0.16215216392366225,0.87,0.06448122129515671,0.8888888888888888,0.03648074618516485,0.949438202247191
44,0.007302386283478808,0.9985714285714286,0.1519975325955117,0.88,0.08546105199073079,0.9166666666666666,0.044118035484071505,0.949438202247191
45,0.008159538712300542,0.9942857142857143,0.1602507768765357,0.86,0.0793670764016699,0.9166666666666666,0.04313822094868709,0.949438202247191
46,0.00830658346213178,0.9942857142857143,0.1692005549967568,0.8566666666666667,0.08244110907819252,0.9166666666666666,0.04048381154091893,0.9438202247191011
47,0.007105351801045409,0.9957142857142857,0.17570545829936843,0.8533333333333334,0.08229372593470746,0.9166666666666666,0.04503481512999182,0.9438202247191011
48,0.005876752732814176,0.9985714285714286,0.16616170006675626,0.8666666666666667,0.08201099979467269,0.8888888888888888,0.037651371705061304,0.9606741573033708
49,0.0077004839446967056,0.9957142857142857,0.17324876776807893,0.8533333333333334,0.09570119721724445,0.9166666666666666,0.036373505882437804,0.9719101123595506
