percentage,all_data_col_shapes,all_data_col_trends,train_data_col_shapes,train_data_col_trends,test_data_col_shapes,test_data_col_trends
10,0.7604507058223257,0.9193633392780237,0.7782949308755759,0.9364930422357809,0.7554053952084514,0.9156667580636755
20,0.8472979760757412,0.9255330470994498,0.839772480730802,0.9329795727561483,0.8437164685908319,0.9216012626097483
30,0.8786623958274279,0.9409286313196883,0.8716907020872866,0.9494174732895476,0.8752070498827714,0.9333716477993285
40,0.9070022110096944,0.9444716231551928,0.9022833593861022,0.9464965445644091,0.8983133371062065,0.9358625005812804
50,0.9210974545042235,0.9448210904716807,0.9193980009086777,0.9454117261325119,0.9089213355970572,0.9353783297353525
60,0.9247515165258803,0.9479499974919811,0.9192403746097816,0.9458852980576434,0.9195206564799095,0.9394799531557404
70,0.9218420545382392,0.9492929663890959,0.9164517750040527,0.9521499221093568,0.9124112431616676,0.9318856930602886
80,0.9309721072623164,0.9474312263157956,0.9287359092520383,0.9466196699968761,0.9107781550650821,0.9302190861396868
90,0.911605589886048,0.9404734252273964,0.9100544354838708,0.940143770631768,0.8806344086021507,0.9202853521293419
